step,epoch,loss_step,val_loss,loss_epoch
5490,16,,0.13249731879037996,
5490,16,,,0.1324856932669077
5499,17,0.12284761217185626,,
5549,17,0.13800780716132738,,
5599,17,0.11843867333513516,,
5649,17,0.13260133598352927,,
5699,17,0.14193310996694455,,
5749,17,0.13320054036222748,,
5799,17,0.12734245012171247,,
5813,17,,0.1323571187103104,
5813,17,,,0.13165728423781278
5849,18,0.12472464029165421,,
5899,18,0.12481337886641168,,
5949,18,0.14277066825325485,,
5999,18,0.14160426705404916,,
6049,18,0.1321011384007878,,
6099,18,0.1321678964747236,,
6136,18,,0.13193732954966012,
6136,18,,,0.13110607778010822
6149,19,0.13400663014337302,,
6199,19,0.12641809681035326,,
6249,19,0.12365407538090156,,
6299,19,0.1348260241013263,,
6349,19,0.1358072977780498,,
6399,19,0.13624468512881227,,
6449,19,0.13255246999397247,,
6459,19,,0.1313985372172929,
6459,19,,,0.13046122786499975
6499,20,0.1285481661964692,,
6549,20,0.1467461457805808,,
6599,20,0.13183886077312998,,
6649,20,0.11987154768676432,,
6699,20,0.1270641581932149,,
6749,20,0.12921885641256237,,
6782,20,,0.13100473300194698,
6782,20,,,0.12981101526559988
6799,21,0.11734432406822466,,
6849,21,0.13157398330663703,,
6899,21,0.12494324007851501,,
6949,21,0.12109141316035787,,
6999,21,0.130827625392346,,
7049,21,0.14189345781204812,,
7099,21,0.12692735561223864,,
7105,21,,0.1326748532853079,
7105,21,,,0.12928386598689418
7149,22,0.1376850183666629,,
7199,22,0.13725111750205746,,
7249,22,0.12785636291049993,,
7299,22,0.13674028850393113,,
7349,22,0.12740796173206537,,
7399,22,0.12983316845389925,,
7428,22,,0.13088981182800424,
7428,22,,,0.12879474017131182
7449,23,0.1312790969972294,,
7499,23,0.13299632701288905,,
7549,23,0.11995627559195227,,
7599,23,0.1325025168600727,,
7649,23,0.13380772116573178,,
7699,23,0.12863253418121387,,
7749,23,0.13262309525893726,,
7751,23,,0.1299386134179722,
7751,23,,,0.12800972395605778
7799,24,0.1327320234089589,,
7849,24,0.1370996685530091,,
7899,24,0.13536437332004872,,
7949,24,0.13145350640337547,,
7999,24,0.11871170926919454,,
8049,24,0.13577907815930898,,
8074,24,,0.12971907916437336,
8074,24,,,0.12771080091061113
8099,25,0.12371258736101276,,
8149,25,0.11601381104568001,,
8199,25,0.1362936478258088,,
8249,25,0.12664347681371885,,
8299,25,0.11284490822984705,,
8349,25,0.13465314811724358,,
8397,25,,0.12943613254159447,
8397,25,,,0.1271194820236309
8399,26,0.12282295407496566,,
8449,26,0.11506156248572852,,
8499,26,0.13267973691934046,,
8549,26,0.12293207827876361,,
8599,26,0.12353937970586207,,
8649,26,0.12231960818693342,,
8699,26,0.1210280563608207,,
8720,26,,0.1295644123143892,
8720,26,,,0.12673109471951333
8749,27,0.12106353859642897,,
8799,27,0.1255548340169201,,
8849,27,0.1258144128287494,,
8899,27,0.125148595920048,,
8949,27,0.118926752139891,,
8999,27,0.11795434040901345,,
9043,27,,0.12862789021865062,
9043,27,,,0.12607122692930944
9049,28,0.12650054342404343,,
9099,28,0.12437483961537604,,
9149,28,0.13487936213485857,,
9199,28,0.1216506307706625,,
9249,28,0.13148568941552596,,
9299,28,0.13099262778862691,,
9349,28,0.11760615297025283,,
9366,28,,0.1289856643237084,
9366,28,,,0.12588395124706245
9399,29,0.13614272154571447,,
9449,29,0.1315240982136935,,
9499,29,0.12493542727698588,,
9549,29,0.1261774867490278,,
9599,29,0.13013650833076656,,
9649,29,0.12324025371939831,,
9689,29,,0.1288810505243738,
9689,29,,,0.1253883377123419
9699,30,0.12729207162179407,,
9749,30,0.1255532264484141,,
9799,30,0.13154495873892874,,
9849,30,0.11929754319515387,,
9899,30,0.1227707724948104,,
9949,30,0.12144099259861171,,
9999,30,0.12716640954065622,,
10012,30,,0.12793796675632246,
10012,30,,,0.12507978263286115
10049,31,0.12710720679237283,,
10099,31,0.12797745505237884,,
10149,31,0.13013116091235238,,
10199,31,0.13728753933070123,,
10249,31,0.1271643653952709,,
10299,31,0.11939761775007716,,
10335,31,,0.1279695954288288,
10335,31,,,0.12458104737042175
10349,32,0.1252929897014314,,
10399,32,0.129010975346584,,
10449,32,0.11178681584750583,,
10499,32,0.11814191207818063,,
10549,32,0.12819174426525576,,
10599,32,0.12915585755877151,,
10649,32,0.1253827739389605,,
10658,32,,0.12907269059577414,
10658,32,,,0.12419426434803678
10699,33,0.1267058576638722,,
10749,33,0.1224413878988577,,
10799,33,0.1274809028144613,,
10849,33,0.12303600176552769,,
10899,33,0.11915701353632295,,
10949,33,0.12569370394428808,,
10981,33,,0.12923894464637545,
10981,33,,,0.12384461519481624
10999,34,0.12652957279642357,,
11049,34,0.12249886663005186,,
11099,34,0.12709509898574659,,
11149,34,0.12637590152162292,,
11199,34,0.13304203758532063,,
11249,34,0.12365506209814292,,
11299,34,0.12499137977158906,,
11304,34,,0.12738067450917304,
11304,34,,,0.12354961461633353
11349,35,0.1132035926225957,,
11399,35,0.12571266763184072,,
11449,35,0.11988441335817154,,
11499,35,0.12401970002947103,,
11549,35,0.1179696146481275,,
11599,35,0.12313706999320624,,
11627,35,,0.12974661857505307,
11627,35,,,0.12327338319600825
11649,36,0.13073644032208764,,
11699,36,0.11380407111993933,,
11749,36,0.13103782440310904,,
11799,36,0.1244694533862464,,
11849,36,0.1259967900190147,,
11899,36,0.13422425111093045,,
11949,36,0.12416164846360218,,
11950,36,,0.12729717283648057,
11950,36,,,0.12274698539651452
11999,37,0.13274291331230798,,
12049,37,0.1302655906006973,,
12099,37,0.13176763644952424,,
12149,37,0.11671376788855559,,
12199,37,0.12891726987803348,,
12249,37,0.12239941830864762,,
12273,37,,0.12689291679481726,
12273,37,,,0.12251538610314967
12299,38,0.13367576153391336,,
12349,38,0.11824323972465967,,
12399,38,0.11866656177067547,,
12449,38,0.12205612994521756,,
12499,38,0.12505709324014497,,
12549,38,0.12160308934526808,,
12596,38,,0.12697113154650988,
12596,38,,,0.12206876746855154
12599,39,0.12631334514460674,,
12649,39,0.11798375730520222,,
12699,39,0.11189803724939255,,
12749,39,0.11443154435947327,,
12799,39,0.11541158811792177,,
12849,39,0.12395829469722189,,
12899,39,0.13303168547059757,,
12919,39,,0.12695958146834746,
12919,39,,,0.12179352927655089
12949,40,0.12548776707767406,,
12999,40,0.11428884776316718,,
13049,40,0.12196788425375016,,
13099,40,0.1151173988415906,,
13149,40,0.12450341153829415,,
13199,40,0.12684641429500823,,
13242,40,,0.12703675098264564,
13242,40,,,0.12144017612812208
13249,41,0.1347969513272795,,
13299,41,0.11804328504190298,,
13349,41,0.11948792850112146,,
13399,41,0.12456066616918826,,
13449,41,0.13658162461927204,,
13499,41,0.12317743916449744,,
13549,41,0.13204515454194538,,
13565,41,,0.1262128003784416,
13565,41,,,0.12110346693825397
13599,42,0.12846459287295153,,
13649,42,0.1285929781205741,,
13699,42,0.1243516373617494,,
13749,42,0.12021740638806733,,
13799,42,0.11761059826808543,,
13849,42,0.123050816458092,,
13888,42,,0.12683397987492742,
13888,42,,,0.12082360827557334
13899,43,0.10984799246120769,,
13949,43,0.12012538823450697,,
13999,43,0.12521227570501992,,
14049,43,0.11732652209213057,,
14099,43,0.10932700068972523,,
14149,43,0.11816193120767297,,
14199,43,0.12803902100544645,,
14211,43,,0.12579626514734915,
14211,43,,,0.12064764505163472
14249,44,0.11445237597993764,,
14299,44,0.12470516042901364,,
14349,44,0.1334141479207864,,
14399,44,0.11980840793647404,,
14449,44,0.12994216098883468,,
14499,44,0.11786701744862027,,
14534,44,,0.12613708711379815,
14534,44,,,0.1202168086505797
14549,45,0.12608530260715411,,
14599,45,0.11805700211095217,,
14649,45,0.11580375959988393,,
14699,45,0.1212965774137138,,
14749,45,0.11527037002545837,,
14799,45,0.11969932355510544,,
14849,45,0.11366886700200929,,
14857,45,,0.1275498132234141,
14857,45,,,0.11981257229566357
14899,46,0.11692881051915173,,
14949,46,0.11742426146248637,,
14999,46,0.11648687836835091,,
15049,46,0.11124846881801062,,
15099,46,0.11196860210288984,,
15149,46,0.11427718869226433,,
15180,46,,0.12587843565194232,
15180,46,,,0.11976152070415808
15199,47,0.11714136440496856,,
15249,47,0.12118476848618272,,
15299,47,0.11855214221553913,,
15349,47,0.11826780169425428,,
15399,47,0.11656500018168985,,
15449,47,0.11942075257516697,,
15499,47,0.12243369039682964,,
15503,47,,0.12558579538776618,
15503,47,,,0.11951585578688038
15549,48,0.11633280273425366,,
15599,48,0.11957402017355465,,
15649,48,0.10291521865717092,,
15699,48,0.11232997459836645,,
15749,48,0.11706081451260075,,
15799,48,0.11363371950236523,,
15826,48,,0.12613867862068642,
15826,48,,,0.11908156496062544
15849,49,0.11818981824411019,,
15899,49,0.12417502434067262,,
15949,49,0.122173258641132,,
15999,49,0.11013680219769767,,
16049,49,0.11335560132739259,,
16099,49,0.1205945951057831,,
16149,49,0.11926635099917329,,
16149,49,,0.12526675473752288,
16149,49,,,0.11903903679133442
16199,50,0.11566506926872804,,
16249,50,0.12278493838951093,,
16299,50,0.12050555840842797,,
16349,50,0.11000847553519574,,
16399,50,0.11350762667789904,,
16449,50,0.12237959037233542,,
16472,50,,0.12503772606070887,
16472,50,,,0.11867372438795815
16499,51,0.10955203647250372,,
16549,51,0.12003636861745974,,
16599,51,0.11413718048602617,,
16649,51,0.12364946036818351,,
16699,51,0.12169465380946988,,
16749,51,0.12564468020013236,,
16795,51,,0.12566847561887434,
16795,51,,,0.11832717838511315
16799,52,0.11983312349242611,,
16849,52,0.12385916206540992,,
16899,52,0.12054302461215538,,
16949,52,0.11427180617641164,,
16999,52,0.11582870421831527,,
17049,52,0.12513143882932007,,
17099,52,0.10966487106136433,,
17118,52,,0.12514957094210852,
17118,52,,,0.11809480263053942
17149,53,0.12008758981154909,,
17199,53,0.11505250329149576,,
17249,53,0.11842288502729155,,
17299,53,0.12145423018645332,,
17349,53,0.11748020119801689,,
17399,53,0.1103629597120002,,
17441,53,,0.12561664319852098,
17441,53,,,0.1177696397812907
17449,54,0.11468065575746411,,
17499,54,0.12532505326622986,,
17549,54,0.11300026683986535,,
17599,54,0.11842661598357021,,
17649,54,0.11152300538351356,,
17699,54,0.1179544566705073,,
17749,54,0.12291677272252444,,
17764,54,,0.1254221704573023,
17764,54,,,0.1175836794939019
17799,55,0.12170380991780202,,
17849,55,0.11831980384219415,,
17899,55,0.10558307478725411,,
17949,55,0.11337611442343913,,
17999,55,0.11831866233694052,,
18049,55,0.11059000592580068,,
18087,55,,0.12507401508176896,
18087,55,,,0.11753280193783171
18099,56,0.11197007197089211,,
18149,56,0.12367229206759323,,
18199,56,0.12173042706253086,,
18249,56,0.1159991029591279,,
18299,56,0.12057892345477904,,
18349,56,0.12749573487279112,,
18399,56,0.12390760335182907,,
18410,56,,0.1275712995631621,
18410,56,,,0.11704949759585291
18449,57,0.11191997738087926,,
18499,57,0.12016241291156388,,
18549,57,0.11581735248219016,,
18599,57,0.11841222166281769,,
18649,57,0.1147420006349841,,
18699,57,0.11883627494434737,,
18733,57,,0.12439345641938433,
18733,57,,,0.116973802401158
18749,58,0.11649151865995813,,
18799,58,0.11764233964572675,,
18849,58,0.11642489926667446,,
18899,58,0.1251901421522711,,
18949,58,0.11860082368213597,,
18999,58,0.10501605119388036,,
19049,58,0.11777626097944627,,
19056,58,,0.12551260234486036,
19056,58,,,0.11667759640808714
19099,59,0.11407557010842989,,
19149,59,0.11992782601934815,,
19199,59,0.12047812922295989,,
19249,59,0.10480384734606925,,
19299,59,0.1212340392166532,,
19349,59,0.1165704746755919,,
19379,59,,0.1253498296014829,
19379,59,,,0.1163995145533513
19399,60,0.10589225942425465,,
19449,60,0.11136032451835784,,
19499,60,0.11811239178098276,,
19549,60,0.11040884423829414,,
19599,60,0.1238365140668659,,
19649,60,0.11324472211795766,,
19699,60,0.12557354413692337,,
19702,60,,0.12469955745798382,
19702,60,,,0.11624856438553266
19749,61,0.11703797011439152,,
19799,61,0.11386584366736244,,
19849,61,0.1152239254560107,,
19899,61,0.12248525403768507,,
19949,61,0.11921946682492875,,
19999,61,0.112291720318577,,
20025,61,,0.12578393401904503,
20025,61,,,0.1159727417774286
20049,62,0.11086496345188612,,
20099,62,0.10913861350592216,,
20149,62,0.11594267530105758,,
20199,62,0.11464336472474877,,
20249,62,0.1238300185037176,,
20299,62,0.1258853096224247,,
20348,62,,0.12431968198095251,
20348,62,,,0.11575877302642101
20349,63,0.11335947284885683,,
20399,63,0.11748831148335147,,
20449,63,0.12202544360364283,,
20499,63,0.11439338699465963,,
20549,63,0.1201720116258576,,
20599,63,0.11648795637318654,,
20649,63,0.12371706272025139,,
20671,63,,0.12463438250553757,
20671,63,,,0.11553859441485484
20699,64,0.10801790280405082,,
20749,64,0.12822405570953352,,
20799,64,0.10429114739733039,,
20849,64,0.12289045990637801,,
20899,64,0.10584593252182513,,
20949,64,0.10760836692070871,,
20994,64,,0.12562716000420804,
20994,64,,,0.11515709904076876
20999,65,0.11199899386531308,,
21049,65,0.12423095058896139,,
21099,65,0.11980267028573705,,
21149,65,0.1215860348689963,,
21199,65,0.10744363064571094,,
21249,65,0.11004035277399807,,
21299,65,0.11130026197825543,,
21317,65,,0.12475857665178235,
21317,65,,,0.11504564696392099
21349,66,0.10978325058548423,,
21399,66,0.11928867562484635,,
21449,66,0.11987882896365633,,
21499,66,0.12326126885225097,,
21549,66,0.11093065770182267,,
21599,66,0.1062659418682145,,
21640,66,,0.12481820775438718,
21640,66,,,0.11487467448983257
21649,67,0.11699508634256395,,
21699,67,0.11988755204310496,,
21749,67,0.1138182022134028,,
21799,67,0.10923157506160232,,
21849,67,0.10275829603849937,,
21899,67,0.11759285939195131,,
21949,67,0.11947779984932595,,
21963,67,,0.12471567064226516,
21963,67,,,0.11479941666822746
21999,68,0.12424806602463219,,
22049,68,0.11377289443428817,,
22099,68,0.11066350041560273,,
22149,68,0.11755028222155649,,
22199,68,0.1128271629562283,,
22249,68,0.1188298895553506,,
22286,68,,0.12408838229444359,
22286,68,,,0.11459883704146137
22299,69,0.11844127720603752,,
22349,69,0.11780757968434259,,
22399,69,0.11617037446234293,,
22449,69,0.1173189466356571,,
22499,69,0.09867271415917288,,
22549,69,0.12025141964098798,,
22599,69,0.11575443596476097,,
22609,69,,0.12398905996504306,
22609,69,,,0.11403875429676776
22649,70,0.11610149207725416,,
22699,70,0.10991439657868096,,
22749,70,0.11697158933170922,,
22799,70,0.10773751799947326,,
22849,70,0.10598684328653663,,
22899,70,0.1211505751177618,,
22932,70,,0.12425450957229604,
22932,70,,,0.11406878033462618
22949,71,0.11804865130163479,,
22999,71,0.11551745388212047,,
23049,71,0.12189972905648416,,
23099,71,0.1308932847402861,,
23149,71,0.12180889036799517,,
23199,71,0.11551245353499394,,
23249,71,0.11062798486721227,,
23255,71,,0.12454358230647673,
23255,71,,,0.11396776718528019
23299,72,0.1057096320977424,,
23349,72,0.10967007634680574,,
23399,72,0.11463552690480254,,
23449,72,0.11656178137834551,,
23499,72,0.1028588100267803,,
23549,72,0.10004372238432432,,
23578,72,,0.12496881464625138,
23578,72,,,0.1138362661690193
23599,73,0.10711489136686585,,
23649,73,0.12351599404059141,,
23699,73,0.10858297008785933,,
23749,73,0.11357742483968843,,
23799,73,0.10380002364914942,,
23849,73,0.1138839822109845,,
23899,73,0.11939383578512786,,
23901,73,,0.12413698005029163,
23901,73,,,0.11340399126004692
23949,74,0.10741025329186546,,
23999,74,0.11258421434298481,,
24049,74,0.0929624112132857,,
24099,74,0.1108295668552321,,
24149,74,0.11207356571455232,,
24199,74,0.11061144829501032,,
24224,74,,0.1252792127790309,
24224,74,,,0.1133141966573158
24249,75,0.11070319190081374,,
24299,75,0.10517870040998678,,
24349,75,0.10835012981411922,,
24399,75,0.11316256015067257,,
24449,75,0.11111090440108329,,
24499,75,0.1156082327889799,,
24547,75,,0.12395709473968652,
24547,75,,,0.11316196649702515
24549,76,0.11359809310585274,,
24599,76,0.11813153849881058,,
24649,76,0.10523659535087859,,
24699,76,0.11307529022980202,,
24749,76,0.11857467171198276,,
24799,76,0.12453008108433423,,
24849,76,0.10611832440995517,,
24870,76,,0.12541503575645482,
24870,76,,,0.11293353759851069
24899,77,0.11386676904347912,,
24949,77,0.12372925988366537,,
24999,77,0.1148028144175793,,
25049,77,0.10119528508407354,,
25099,77,0.11831020886522228,,
25149,77,0.11698316007655604,,
25193,77,,0.1238292857892268,
25193,77,,,0.11267988388704543
25199,78,0.10696611693080883,,
25249,78,0.11867376945968693,,
25299,78,0.1196156299279812,,
25349,78,0.1111609697607246,,
25399,78,0.11624851434475644,,
25449,78,0.1060756191470771,,
25499,78,0.109230037077181,,
25516,78,,0.12392486041555058,
25516,78,,,0.11267338964975138
25549,79,0.11278471648512894,,
25599,79,0.11168003157524367,,
25649,79,0.11322326592296313,,
25699,79,0.12440383219739207,,
25749,79,0.11524269687243396,,
25799,79,0.11170640276505006,,
25839,79,,0.12471945426678953,
25839,79,,,0.11203494617584725
25849,80,0.09580620247332736,,
25899,80,0.10916530199834826,,
25949,80,0.10514090198840935,,
25999,80,0.11012040338500129,,
26049,80,0.11098744376598108,,
26099,80,0.10996225134602265,,
26149,80,0.11305867269459709,,
26162,80,,0.12428526802412579,
26162,80,,,0.11215200907448199
26199,81,0.10964276859816137,,
26249,81,0.10319599937535201,,
26299,81,0.11909760994639722,,
26349,81,0.1147566317399644,,
26399,81,0.1175790717652595,,
26449,81,0.11439922407499124,,
26485,81,,0.1236814486275713,
26485,81,,,0.11217297858366679
26499,82,0.10442089764458294,,
26549,82,0.10936888562110166,,
26599,82,0.11321609042250941,,
26649,82,0.10686164415956313,,
26699,82,0.10948399340434038,,
26749,82,0.09590484952683935,,
26799,82,0.10265836812376475,,
26808,82,,0.12397801697156399,
26808,82,,,0.1117400269901693
26849,83,0.1042936260424978,,
26899,83,0.10820209229423866,,
26949,83,0.12017872541885788,,
26999,83,0.11576039115260209,,
27049,83,0.11496906503288505,,
27099,83,0.11605435513635992,,
27131,83,,0.12375168307408942,
27131,83,,,0.11154123487032971
27149,84,0.11490984356210858,,
27199,84,0.11343733449070512,,
27249,84,0.12357574881664324,,
27299,84,0.12112794213821873,,
27349,84,0.12130132276242903,,
27399,84,0.1048503297720245,,
27449,84,0.11401815162915128,,
27454,84,,0.12486357943425076,
27454,84,,,0.1114977683666254
27499,85,0.11264053950310342,,
27549,85,0.1069181072775357,,
27599,85,0.11082811307610818,,
27649,85,0.11488062227980367,,
27699,85,0.10662184440217375,,
27749,85,0.11977692653563864,,
27777,85,,0.12366503273985366,
27777,85,,,0.11123745358325687
27799,86,0.11287600192390657,,
27849,86,0.10833157737379827,,
27899,86,0.10346123134841094,,
27949,86,0.11427855332123726,,
27999,86,0.11064899792893258,,
28049,86,0.11967968422603424,,
28099,86,0.10916982292124262,,
28100,86,,0.12372452616690774,
28100,86,,,0.11118757569405706
28149,87,0.10205647603942947,,
28199,87,0.11598508653080418,,
28249,87,0.11472118301441256,,
28299,87,0.113393129951239,,
28349,87,0.11435221087119592,,
28399,87,0.11310731412966156,,
28423,87,,0.12340787453529736,
28423,87,,,0.11067936470200207
28449,88,0.1145264738255108,,
28499,88,0.11822294904372743,,
28549,88,0.10735174710167165,,
28599,88,0.11524350937942923,,
28649,88,0.11282234517878548,,
28699,88,0.11451662285654085,,
28746,88,,0.12352189340950039,
28746,88,,,0.11075117935358306
28749,89,0.10591912858975616,,
28799,89,0.11659628205639902,,
28849,89,0.10921051973543523,,
28899,89,0.10279841975180955,,
28949,89,0.10864138008863447,,
28999,89,0.10250121322353631,,
29049,89,0.10955322838281004,,
29069,89,,0.1241953370183704,
29069,89,,,0.11043948188052825
29099,90,0.11157396145961532,,
29149,90,0.11074762600251546,,
29199,90,0.09958654994761473,,
29249,90,0.10534166511442451,,
29299,90,0.10984023787665752,,
29349,90,0.10448773883449651,,
29392,90,,0.12450440083850797,
29392,90,,,0.11032056453181995
29399,91,0.10528315204469459,,
29449,91,0.12028837445089552,,
29499,91,0.10536739603050373,,
29549,91,0.11473164258525474,,
29599,91,0.09884899562668666,,
29649,91,0.11223649577352966,,
29699,91,0.11242981446399704,,
29715,91,,0.12429542760492493,
29715,91,,,0.11015020453705074
29749,92,0.10651241578828832,,
29799,92,0.11358179225304425,,
29849,92,0.11802560396483766,,
29899,92,0.10906408143701572,,
29949,92,0.10974035001975395,,
29999,92,0.10093443279855246,,
30038,92,,0.12405647629290015,
30038,92,,,0.11017453869740165
30049,93,0.12037392319221259,,
30099,93,0.1105828924979984,,
30149,93,0.1137601426196872,,
30199,93,0.10944289992511975,,
30249,93,0.11583148208196226,,
30299,93,0.11252055973340935,,
30349,93,0.10113649102645603,,
30361,93,,0.12411406822292556,
30361,93,,,0.110032294648191
30399,94,0.1092959311920038,,
30449,94,0.12122327363546614,,
30499,94,0.10700821812184934,,
30549,94,0.12480732507018184,,
30599,94,0.1009287248461286,,
30649,94,0.10905451279524468,,
30684,94,,0.12325714133962913,
30684,94,,,0.10976419783074068
30699,95,0.11797155704316342,,
30749,95,0.10346592363559648,,
30799,95,0.11539926914856903,,
30849,95,0.10927173057243336,,
30899,95,0.1111544174810534,,
30949,95,0.10633735871096543,,
30999,95,0.1186880153321676,,
31007,95,,0.12335499128835536,
31007,95,,,0.10958027061022502
31049,96,0.12265530462264825,,
31099,96,0.10809917804944813,,
31149,96,0.10125390761624098,,
31199,96,0.10294699231870606,,
31249,96,0.11498604945014845,,
31299,96,0.11047921141569088,,
31330,96,,0.12322061359464999,
31330,96,,,0.10945982333037099
31349,97,0.10873051615700714,,
31399,97,0.114244873724064,,
31449,97,0.1082429608076821,,
31499,97,0.11308956893724353,,
31549,97,0.11222948668471787,,
31599,97,0.10216045035909796,,
31649,97,0.1070986737274114,,
31653,97,,0.12338185122016361,
31653,97,,,0.10920857199635185
31699,98,0.10571136474193692,,
31749,98,0.11471766678165707,,
31799,98,0.12944323364210555,,
31849,98,0.10297892897869552,,
31899,98,0.11025356596764048,,
31949,98,0.10890546374568777,,
31976,98,,0.12348716691953361,
31976,98,,,0.10905305024683416
31999,99,0.10177860682094665,,
32049,99,0.10318265602684396,,
32099,99,0.10179415991362688,,
32149,99,0.10498614861720038,,
32199,99,0.11145568150382229,,
32249,99,0.10273009921013121,,
32299,99,0.10821957103013786,,
32299,99,,0.124142498655749,
32299,99,,,0.10909210307352196
32349,100,0.10636520467463326,,
32399,100,0.09806328703714796,,
32449,100,0.10548752747216784,,
32499,100,0.10795629365798137,,
32549,100,0.11654082703377686,,
32599,100,0.09862586000523321,,
32622,100,,0.12372691226853436,
32622,100,,,0.10865895065580505
32649,101,0.11082663951760562,,
32699,101,0.1130387207392556,,
32749,101,0.11133651702737635,,
32799,101,0.10252088262877167,,
32849,101,0.10478725596676412,,
32899,101,0.10059597558653295,,
32945,101,,0.12350384322726907,
32945,101,,,0.10842113081867605
32949,102,0.11358936669753178,,
32999,102,0.11214651968626052,,
33049,102,0.10596859535088149,,
33099,102,0.10602982859430504,,
33149,102,0.11297075871862808,,
33199,102,0.10796393187290088,,
33249,102,0.11942252923288721,,
33268,102,,0.12371820584877381,
33268,102,,,0.10836374251720733
33299,103,0.0995129446330344,,
33349,103,0.1066117852789747,,
33399,103,0.1027245115348936,,
