loss_step,step,epoch,val_loss,loss_epoch
0.1334141479207864,14349,44,,
0.11980840793647404,14399,44,,
0.12994216098883468,14449,44,,
0.11786701744862027,14499,44,,
,14534,44,0.12613708711379815,
,14534,44,,0.1202168086505797
0.12608530260715411,14549,45,,
0.11805700211095217,14599,45,,
0.11580375959988393,14649,45,,
0.1212965774137138,14699,45,,
0.11527037002545837,14749,45,,
0.11969932355510544,14799,45,,
0.11366886700200929,14849,45,,
,14857,45,0.1275498132234141,
,14857,45,,0.11981257229566357
0.11692881051915173,14899,46,,
0.11742426146248637,14949,46,,
0.11648687836835091,14999,46,,
0.11124846881801062,15049,46,,
0.11196860210288984,15099,46,,
0.11427718869226433,15149,46,,
,15180,46,0.12587843565194232,
,15180,46,,0.11976152070415808
0.11714136440496856,15199,47,,
0.12118476848618272,15249,47,,
0.11855214221553913,15299,47,,
0.11826780169425428,15349,47,,
0.11656500018168985,15399,47,,
0.11942075257516697,15449,47,,
0.12243369039682964,15499,47,,
,15503,47,0.12558579538776618,
,15503,47,,0.11951585578688038
0.11633280273425366,15549,48,,
0.11957402017355465,15599,48,,
0.10291521865717092,15649,48,,
0.11232997459836645,15699,48,,
0.11706081451260075,15749,48,,
0.11363371950236523,15799,48,,
,15826,48,0.12613867862068642,
,15826,48,,0.11908156496062544
0.11818981824411019,15849,49,,
0.12417502434067262,15899,49,,
0.122173258641132,15949,49,,
0.11013680219769767,15999,49,,
0.11335560132739259,16049,49,,
0.1205945951057831,16099,49,,
0.11926635099917329,16149,49,,
,16149,49,0.12526675473752288,
,16149,49,,0.11903903679133442
0.11566506926872804,16199,50,,
0.12278493838951093,16249,50,,
0.12050555840842797,16299,50,,
0.11000847553519574,16349,50,,
0.11350762667789904,16399,50,,
0.12237959037233542,16449,50,,
,16472,50,0.12503772606070887,
,16472,50,,0.11867372438795815
0.10955203647250372,16499,51,,
0.12003636861745974,16549,51,,
0.11413718048602617,16599,51,,
0.12364946036818351,16649,51,,
0.12169465380946988,16699,51,,
0.12564468020013236,16749,51,,
,16795,51,0.12566847561887434,
,16795,51,,0.11832717838511315
0.11983312349242611,16799,52,,
0.12385916206540992,16849,52,,
0.12054302461215538,16899,52,,
0.11427180617641164,16949,52,,
0.11582870421831527,16999,52,,
0.12513143882932007,17049,52,,
0.10966487106136433,17099,52,,
,17118,52,0.12514957094210852,
,17118,52,,0.11809480263053942
0.12008758981154909,17149,53,,
0.11505250329149576,17199,53,,
0.11842288502729155,17249,53,,
0.12145423018645332,17299,53,,
0.11748020119801689,17349,53,,
0.1103629597120002,17399,53,,
,17441,53,0.12561664319852098,
,17441,53,,0.1177696397812907
0.11468065575746411,17449,54,,
0.12532505326622986,17499,54,,
0.11300026683986535,17549,54,,
0.11842661598357021,17599,54,,
0.11152300538351356,17649,54,,
0.1179544566705073,17699,54,,
0.12291677272252444,17749,54,,
,17764,54,0.1254221704573023,
,17764,54,,0.1175836794939019
0.12170380991780202,17799,55,,
0.11831980384219415,17849,55,,
0.10558307478725411,17899,55,,
0.11337611442343913,17949,55,,
0.11831866233694052,17999,55,,
0.11059000592580068,18049,55,,
,18087,55,0.12507401508176896,
,18087,55,,0.11753280193783171
0.11197007197089211,18099,56,,
0.12367229206759323,18149,56,,
0.12173042706253086,18199,56,,
0.1159991029591279,18249,56,,
0.12057892345477904,18299,56,,
0.12749573487279112,18349,56,,
0.12390760335182907,18399,56,,
,18410,56,0.1275712995631621,
,18410,56,,0.11704949759585291
0.11191997738087926,18449,57,,
0.12016241291156388,18499,57,,
0.11581735248219016,18549,57,,
0.11841222166281769,18599,57,,
0.1147420006349841,18649,57,,
0.11883627494434737,18699,57,,
,18733,57,0.12439345641938433,
,18733,57,,0.116973802401158
0.11649151865995813,18749,58,,
0.11764233964572675,18799,58,,
0.11642489926667446,18849,58,,
0.1251901421522711,18899,58,,
0.11860082368213597,18949,58,,
0.10501605119388036,18999,58,,
0.11777626097944627,19049,58,,
,19056,58,0.12551260234486036,
,19056,58,,0.11667759640808714
0.11407557010842989,19099,59,,
0.11992782601934815,19149,59,,
0.12047812922295989,19199,59,,
0.10480384734606925,19249,59,,
0.1212340392166532,19299,59,,
0.1165704746755919,19349,59,,
,19379,59,0.1253498296014829,
,19379,59,,0.1163995145533513
0.10589225942425465,19399,60,,
0.11136032451835784,19449,60,,
0.11811239178098276,19499,60,,
0.11040884423829414,19549,60,,
0.1238365140668659,19599,60,,
0.11324472211795766,19649,60,,
0.12557354413692337,19699,60,,
,19702,60,0.12469955745798382,
,19702,60,,0.11624856438553266
0.11703797011439152,19749,61,,
0.11386584366736244,19799,61,,
0.1152239254560107,19849,61,,
0.12248525403768507,19899,61,,
0.11921946682492875,19949,61,,
0.112291720318577,19999,61,,
,20025,61,0.12578393401904503,
,20025,61,,0.1159727417774286
0.11086496345188612,20049,62,,
0.10913861350592216,20099,62,,
0.11594267530105758,20149,62,,
0.11464336472474877,20199,62,,
0.1238300185037176,20249,62,,
0.1258853096224247,20299,62,,
,20348,62,0.12431968198095251,
,20348,62,,0.11575877302642101
0.11335947284885683,20349,63,,
0.11748831148335147,20399,63,,
0.12202544360364283,20449,63,,
0.11439338699465963,20499,63,,
0.1201720116258576,20549,63,,
0.11648795637318654,20599,63,,
0.12371706272025139,20649,63,,
,20671,63,0.12463438250553757,
,20671,63,,0.11553859441485484
0.10801790280405082,20699,64,,
0.12822405570953352,20749,64,,
0.10429114739733039,20799,64,,
0.12289045990637801,20849,64,,
0.10584593252182513,20899,64,,
0.10760836692070871,20949,64,,
,20994,64,0.12562716000420804,
,20994,64,,0.11515709904076876
0.11199899386531308,20999,65,,
0.12423095058896139,21049,65,,
0.11980267028573705,21099,65,,
0.1215860348689963,21149,65,,
0.10744363064571094,21199,65,,
0.11004035277399807,21249,65,,
0.11130026197825543,21299,65,,
,21317,65,0.12475857665178235,
,21317,65,,0.11504564696392099
0.10978325058548423,21349,66,,
0.11928867562484635,21399,66,,
0.11987882896365633,21449,66,,
0.12326126885225097,21499,66,,
0.11093065770182267,21549,66,,
0.1062659418682145,21599,66,,
,21640,66,0.12481820775438718,
,21640,66,,0.11487467448983257
0.11699508634256395,21649,67,,
0.11988755204310496,21699,67,,
0.1138182022134028,21749,67,,
0.10923157506160232,21799,67,,
0.10275829603849937,21849,67,,
0.11759285939195131,21899,67,,
0.11947779984932595,21949,67,,
,21963,67,0.12471567064226516,
,21963,67,,0.11479941666822746
0.12424806602463219,21999,68,,
0.11377289443428817,22049,68,,
0.11066350041560273,22099,68,,
0.11755028222155649,22149,68,,
0.1128271629562283,22199,68,,
0.1188298895553506,22249,68,,
,22286,68,0.12408838229444359,
,22286,68,,0.11459883704146137
0.11844127720603752,22299,69,,
0.11780757968434259,22349,69,,
0.11617037446234293,22399,69,,
0.1173189466356571,22449,69,,
0.09867271415917288,22499,69,,
0.12025141964098798,22549,69,,
0.11575443596476097,22599,69,,
,22609,69,0.12398905996504306,
,22609,69,,0.11403875429676776
0.11610149207725416,22649,70,,
0.10991439657868096,22699,70,,
0.11697158933170922,22749,70,,
0.10773751799947326,22799,70,,
0.10598684328653663,22849,70,,
0.1211505751177618,22899,70,,
,22932,70,0.12425450957229604,
,22932,70,,0.11406878033462618
0.11804865130163479,22949,71,,
0.11551745388212047,22999,71,,
0.12189972905648416,23049,71,,
0.1308932847402861,23099,71,,
0.12180889036799517,23149,71,,
0.11551245353499394,23199,71,,
0.11062798486721227,23249,71,,
,23255,71,0.12454358230647673,
,23255,71,,0.11396776718528019
0.1057096320977424,23299,72,,
0.10967007634680574,23349,72,,
0.11463552690480254,23399,72,,
0.11656178137834551,23449,72,,
0.1028588100267803,23499,72,,
0.10004372238432432,23549,72,,
,23578,72,0.12496881464625138,
,23578,72,,0.1138362661690193
0.10711489136686585,23599,73,,
0.12351599404059141,23649,73,,
0.10858297008785933,23699,73,,
0.11357742483968843,23749,73,,
0.10380002364914942,23799,73,,
0.1138839822109845,23849,73,,
0.11939383578512786,23899,73,,
,23901,73,0.12413698005029163,
,23901,73,,0.11340399126004692
0.10741025329186546,23949,74,,
0.11258421434298481,23999,74,,
0.0929624112132857,24049,74,,
0.1108295668552321,24099,74,,
0.11207356571455232,24149,74,,
0.11061144829501032,24199,74,,
,24224,74,0.1252792127790309,
,24224,74,,0.1133141966573158
0.11070319190081374,24249,75,,
0.10517870040998678,24299,75,,
0.10835012981411922,24349,75,,
0.11316256015067257,24399,75,,
0.11111090440108329,24449,75,,
0.1156082327889799,24499,75,,
,24547,75,0.12395709473968652,
,24547,75,,0.11316196649702515
0.11359809310585274,24549,76,,
0.11813153849881058,24599,76,,
0.10523659535087859,24649,76,,
0.11307529022980202,24699,76,,
0.11857467171198276,24749,76,,
0.12453008108433423,24799,76,,
0.10611832440995517,24849,76,,
,24870,76,0.12541503575645482,
,24870,76,,0.11293353759851069
0.11386676904347912,24899,77,,
0.12372925988366537,24949,77,,
0.1148028144175793,24999,77,,
0.10119528508407354,25049,77,,
0.11831020886522228,25099,77,,
0.11698316007655604,25149,77,,
,25193,77,0.1238292857892268,
,25193,77,,0.11267988388704543
0.10696611693080883,25199,78,,
0.11867376945968693,25249,78,,
0.1196156299279812,25299,78,,
0.1111609697607246,25349,78,,
0.11624851434475644,25399,78,,
0.1060756191470771,25449,78,,
0.109230037077181,25499,78,,
,25516,78,0.12392486041555058,
,25516,78,,0.11267338964975138
0.11278471648512894,25549,79,,
0.11168003157524367,25599,79,,
0.11322326592296313,25649,79,,
0.12440383219739207,25699,79,,
0.11524269687243396,25749,79,,
0.11170640276505006,25799,79,,
,25839,79,0.12471945426678953,
,25839,79,,0.11203494617584725
0.09580620247332736,25849,80,,
0.10916530199834826,25899,80,,
0.10514090198840935,25949,80,,
0.11012040338500129,25999,80,,
0.11098744376598108,26049,80,,
0.10996225134602265,26099,80,,
0.11305867269459709,26149,80,,
,26162,80,0.12428526802412579,
,26162,80,,0.11215200907448199
0.10964276859816137,26199,81,,
0.10319599937535201,26249,81,,
0.11909760994639722,26299,81,,
0.1147566317399644,26349,81,,
0.1175790717652595,26399,81,,
0.11439922407499124,26449,81,,
,26485,81,0.1236814486275713,
,26485,81,,0.11217297858366679
0.10442089764458294,26499,82,,
0.10936888562110166,26549,82,,
0.11321609042250941,26599,82,,
0.10686164415956313,26649,82,,
0.10948399340434038,26699,82,,
0.09590484952683935,26749,82,,
0.10265836812376475,26799,82,,
,26808,82,0.12397801697156399,
,26808,82,,0.1117400269901693
0.1042936260424978,26849,83,,
0.10820209229423866,26899,83,,
0.12017872541885788,26949,83,,
0.11576039115260209,26999,83,,
0.11496906503288505,27049,83,,
0.11605435513635992,27099,83,,
,27131,83,0.12375168307408942,
,27131,83,,0.11154123487032971
0.11490984356210858,27149,84,,
0.11343733449070512,27199,84,,
0.12357574881664324,27249,84,,
0.12112794213821873,27299,84,,
0.12130132276242903,27349,84,,
0.1048503297720245,27399,84,,
0.11401815162915128,27449,84,,
,27454,84,0.12486357943425076,
,27454,84,,0.1114977683666254
0.11264053950310342,27499,85,,
0.1069181072775357,27549,85,,
0.11082811307610818,27599,85,,
0.11488062227980367,27649,85,,
0.10662184440217375,27699,85,,
0.11977692653563864,27749,85,,
,27777,85,0.12366503273985366,
,27777,85,,0.11123745358325687
0.11287600192390657,27799,86,,
0.10833157737379827,27849,86,,
0.10346123134841094,27899,86,,
0.11427855332123726,27949,86,,
0.11064899792893258,27999,86,,
0.11967968422603424,28049,86,,
0.10916982292124262,28099,86,,
,28100,86,0.12372452616690774,
,28100,86,,0.11118757569405706
0.10205647603942947,28149,87,,
0.11598508653080418,28199,87,,
0.11472118301441256,28249,87,,
0.113393129951239,28299,87,,
0.11435221087119592,28349,87,,
0.11310731412966156,28399,87,,
,28423,87,0.12340787453529736,
,28423,87,,0.11067936470200207
0.1145264738255108,28449,88,,
0.11822294904372743,28499,88,,
0.10735174710167165,28549,88,,
0.11524350937942923,28599,88,,
0.11282234517878548,28649,88,,
0.11451662285654085,28699,88,,
,28746,88,0.12352189340950039,
,28746,88,,0.11075117935358306
0.10591912858975616,28749,89,,
0.11659628205639902,28799,89,,
0.10921051973543523,28849,89,,
0.10279841975180955,28899,89,,
0.10864138008863447,28949,89,,
0.10250121322353631,28999,89,,
0.10955322838281004,29049,89,,
,29069,89,0.1241953370183704,
,29069,89,,0.11043948188052825
0.11157396145961532,29099,90,,
0.11074762600251546,29149,90,,
0.09958654994761473,29199,90,,
0.10534166511442451,29249,90,,
0.10984023787665752,29299,90,,
0.10448773883449651,29349,90,,
,29392,90,0.12450440083850797,
,29392,90,,0.11032056453181995
0.10528315204469459,29399,91,,
0.12028837445089552,29449,91,,
0.10536739603050373,29499,91,,
0.11473164258525474,29549,91,,
0.09884899562668666,29599,91,,
0.11223649577352966,29649,91,,
0.11242981446399704,29699,91,,
,29715,91,0.12429542760492493,
,29715,91,,0.11015020453705074
0.10651241578828832,29749,92,,
0.11358179225304425,29799,92,,
0.11802560396483766,29849,92,,
0.10906408143701572,29899,92,,
0.10974035001975395,29949,92,,
0.10093443279855246,29999,92,,
,30038,92,0.12405647629290015,
,30038,92,,0.11017453869740165
0.12037392319221259,30049,93,,
0.1105828924979984,30099,93,,
0.1137601426196872,30149,93,,
0.10944289992511975,30199,93,,
0.11583148208196226,30249,93,,
0.11252055973340935,30299,93,,
0.10113649102645603,30349,93,,
,30361,93,0.12411406822292556,
,30361,93,,0.110032294648191
0.1092959311920038,30399,94,,
0.12122327363546614,30449,94,,
0.10700821812184934,30499,94,,
0.12480732507018184,30549,94,,
0.1009287248461286,30599,94,,
0.10905451279524468,30649,94,,
,30684,94,0.12325714133962913,
,30684,94,,0.10976419783074068
0.11797155704316342,30699,95,,
0.10346592363559648,30749,95,,
0.11539926914856903,30799,95,,
0.10927173057243336,30849,95,,
0.1111544174810534,30899,95,,
0.10633735871096543,30949,95,,
0.1186880153321676,30999,95,,
,31007,95,0.12335499128835536,
,31007,95,,0.10958027061022502
0.12265530462264825,31049,96,,
0.10809917804944813,31099,96,,
0.10125390761624098,31149,96,,
0.10294699231870606,31199,96,,
0.11498604945014845,31249,96,,
0.11047921141569088,31299,96,,
,31330,96,0.12322061359464999,
,31330,96,,0.10945982333037099
0.10873051615700714,31349,97,,
0.114244873724064,31399,97,,
0.1082429608076821,31449,97,,
0.11308956893724353,31499,97,,
0.11222948668471787,31549,97,,
0.10216045035909796,31599,97,,
0.1070986737274114,31649,97,,
,31653,97,0.12338185122016361,
,31653,97,,0.10920857199635185
0.10571136474193692,31699,98,,
0.11471766678165707,31749,98,,
0.12944323364210555,31799,98,,
0.10297892897869552,31849,98,,
0.11025356596764048,31899,98,,
0.10890546374568777,31949,98,,
,31976,98,0.12348716691953361,
,31976,98,,0.10905305024683416
0.10177860682094665,31999,99,,
0.10318265602684396,32049,99,,
0.10179415991362688,32099,99,,
0.10498614861720038,32149,99,,
0.11145568150382229,32199,99,,
0.10273009921013121,32249,99,,
0.10821957103013786,32299,99,,
,32299,99,0.124142498655749,
,32299,99,,0.10909210307352196
0.10636520467463326,32349,100,,
0.09806328703714796,32399,100,,
0.10548752747216784,32449,100,,
0.10795629365798137,32499,100,,
0.11654082703377686,32549,100,,
0.09862586000523321,32599,100,,
,32622,100,0.12372691226853436,
,32622,100,,0.10865895065580505
0.11082663951760562,32649,101,,
0.1130387207392556,32699,101,,
0.11133651702737635,32749,101,,
0.10252088262877167,32799,101,,
0.10478725596676412,32849,101,,
0.10059597558653295,32899,101,,
,32945,101,0.12350384322726907,
,32945,101,,0.10842113081867605
0.11358936669753178,32949,102,,
0.11214651968626052,32999,102,,
0.10596859535088149,33049,102,,
0.10602982859430504,33099,102,,
0.11297075871862808,33149,102,,
0.10796393187290088,33199,102,,
0.11942252923288721,33249,102,,
,33268,102,0.12371820584877381,
,33268,102,,0.10836374251720733
0.0995129446330344,33299,103,,
0.1066117852789747,33349,103,,
0.1027245115348936,33399,103,,
