epoch,step,loss_step,val_loss,loss_epoch
11,3649,0.13887654674189262,,
11,3699,0.1286607104954282,,
11,3749,0.1355282547922635,,
11,3799,0.12814048485907154,,
11,3849,0.13327786256330515,,
11,3875,,0.13624893111852523,
11,3875,,,0.13710973180389988
12,3899,0.1288130459722336,,
12,3949,0.14320958552448418,,
12,3999,0.14480028541075482,,
12,4049,0.14147893117172175,,
12,4099,0.1364899168421437,,
12,4149,0.14239320770039673,,
12,4198,,0.13553863782982903,
12,4198,,,0.1360670090831213
13,4199,0.1333081035642159,,
13,4249,0.12743110150466502,,
13,4299,0.13290175981642466,,
13,4349,0.13183299302497628,,
13,4399,0.1359030708246381,,
13,4449,0.1380159949514154,,
13,4499,0.13022774910942578,,
13,4521,,0.13430615497523787,
13,4521,,,0.13499068845666384
14,4549,0.13085438606745903,,
14,4599,0.1276052734741629,,
14,4649,0.13361099271597154,,
14,4699,0.12794415564432565,,
14,4749,0.13818132382037854,,
14,4799,0.1314922527553638,,
14,4844,,0.13400000801901846,
14,4844,,,0.13421729614579908
15,4849,0.12552395911505146,,
15,4899,0.1378750610413305,,
15,4949,0.1327906994748594,,
15,4999,0.12494634755157108,,
15,5049,0.13021759927213042,,
15,5099,0.1403803817047627,,
15,5149,0.13808628869514786,,
15,5167,,0.13336717501020143,
15,5167,,,0.13329814727755945
16,5199,0.13173184526434845,,
16,5249,0.13058529712606745,,
16,5299,0.13298706362014467,,
16,5349,0.13205163389688143,,
16,5399,0.13950287237087514,,
16,5449,0.13250359473280257,,
16,5490,,0.13249731879037996,
16,5490,,,0.1324856932669077
17,5499,0.12284761217185626,,
17,5549,0.13800780716132738,,
17,5599,0.11843867333513516,,
17,5649,0.13260133598352927,,
17,5699,0.14193310996694455,,
17,5749,0.13320054036222748,,
17,5799,0.12734245012171247,,
17,5813,,0.1323571187103104,
17,5813,,,0.13165728423781278
18,5849,0.12472464029165421,,
18,5899,0.12481337886641168,,
18,5949,0.14277066825325485,,
18,5999,0.14160426705404916,,
18,6049,0.1321011384007878,,
18,6099,0.1321678964747236,,
18,6136,,0.13193732954966012,
18,6136,,,0.13110607778010822
19,6149,0.13400663014337302,,
19,6199,0.12641809681035326,,
19,6249,0.12365407538090156,,
19,6299,0.1348260241013263,,
19,6349,0.1358072977780498,,
19,6399,0.13624468512881227,,
19,6449,0.13255246999397247,,
19,6459,,0.1313985372172929,
19,6459,,,0.13046122786499975
20,6499,0.1285481661964692,,
20,6549,0.1467461457805808,,
20,6599,0.13183886077312998,,
20,6649,0.11987154768676432,,
20,6699,0.1270641581932149,,
20,6749,0.12921885641256237,,
20,6782,,0.13100473300194698,
20,6782,,,0.12981101526559988
21,6799,0.11734432406822466,,
21,6849,0.13157398330663703,,
21,6899,0.12494324007851501,,
21,6949,0.12109141316035787,,
21,6999,0.130827625392346,,
21,7049,0.14189345781204812,,
21,7099,0.12692735561223864,,
21,7105,,0.1326748532853079,
21,7105,,,0.12928386598689418
22,7149,0.1376850183666629,,
22,7199,0.13725111750205746,,
22,7249,0.12785636291049993,,
22,7299,0.13674028850393113,,
22,7349,0.12740796173206537,,
22,7399,0.12983316845389925,,
22,7428,,0.13088981182800424,
22,7428,,,0.12879474017131182
23,7449,0.1312790969972294,,
23,7499,0.13299632701288905,,
23,7549,0.11995627559195227,,
23,7599,0.1325025168600727,,
23,7649,0.13380772116573178,,
23,7699,0.12863253418121387,,
23,7749,0.13262309525893726,,
23,7751,,0.1299386134179722,
23,7751,,,0.12800972395605778
24,7799,0.1327320234089589,,
24,7849,0.1370996685530091,,
24,7899,0.13536437332004872,,
24,7949,0.13145350640337547,,
24,7999,0.11871170926919454,,
24,8049,0.13577907815930898,,
24,8074,,0.12971907916437336,
24,8074,,,0.12771080091061113
25,8099,0.12371258736101276,,
25,8149,0.11601381104568001,,
25,8199,0.1362936478258088,,
25,8249,0.12664347681371885,,
25,8299,0.11284490822984705,,
25,8349,0.13465314811724358,,
25,8397,,0.12943613254159447,
25,8397,,,0.1271194820236309
26,8399,0.12282295407496566,,
26,8449,0.11506156248572852,,
26,8499,0.13267973691934046,,
26,8549,0.12293207827876361,,
26,8599,0.12353937970586207,,
26,8649,0.12231960818693342,,
26,8699,0.1210280563608207,,
26,8720,,0.1295644123143892,
26,8720,,,0.12673109471951333
27,8749,0.12106353859642897,,
27,8799,0.1255548340169201,,
27,8849,0.1258144128287494,,
27,8899,0.125148595920048,,
27,8949,0.118926752139891,,
27,8999,0.11795434040901345,,
27,9043,,0.12862789021865062,
27,9043,,,0.12607122692930944
28,9049,0.12650054342404343,,
28,9099,0.12437483961537604,,
28,9149,0.13487936213485857,,
28,9199,0.1216506307706625,,
28,9249,0.13148568941552596,,
28,9299,0.13099262778862691,,
28,9349,0.11760615297025283,,
28,9366,,0.1289856643237084,
28,9366,,,0.12588395124706245
29,9399,0.13614272154571447,,
29,9449,0.1315240982136935,,
29,9499,0.12493542727698588,,
29,9549,0.1261774867490278,,
29,9599,0.13013650833076656,,
29,9649,0.12324025371939831,,
29,9689,,0.1288810505243738,
29,9689,,,0.1253883377123419
30,9699,0.12729207162179407,,
30,9749,0.1255532264484141,,
30,9799,0.13154495873892874,,
30,9849,0.11929754319515387,,
30,9899,0.1227707724948104,,
30,9949,0.12144099259861171,,
30,9999,0.12716640954065622,,
30,10012,,0.12793796675632246,
30,10012,,,0.12507978263286115
31,10049,0.12710720679237283,,
31,10099,0.12797745505237884,,
31,10149,0.13013116091235238,,
31,10199,0.13728753933070123,,
31,10249,0.1271643653952709,,
31,10299,0.11939761775007716,,
31,10335,,0.1279695954288288,
31,10335,,,0.12458104737042175
32,10349,0.1252929897014314,,
32,10399,0.129010975346584,,
32,10449,0.11178681584750583,,
32,10499,0.11814191207818063,,
32,10549,0.12819174426525576,,
32,10599,0.12915585755877151,,
32,10649,0.1253827739389605,,
32,10658,,0.12907269059577414,
32,10658,,,0.12419426434803678
33,10699,0.1267058576638722,,
33,10749,0.1224413878988577,,
33,10799,0.1274809028144613,,
33,10849,0.12303600176552769,,
33,10899,0.11915701353632295,,
33,10949,0.12569370394428808,,
33,10981,,0.12923894464637545,
33,10981,,,0.12384461519481624
34,10999,0.12652957279642357,,
34,11049,0.12249886663005186,,
34,11099,0.12709509898574659,,
34,11149,0.12637590152162292,,
34,11199,0.13304203758532063,,
34,11249,0.12365506209814292,,
34,11299,0.12499137977158906,,
34,11304,,0.12738067450917304,
34,11304,,,0.12354961461633353
35,11349,0.1132035926225957,,
35,11399,0.12571266763184072,,
35,11449,0.11988441335817154,,
35,11499,0.12401970002947103,,
35,11549,0.1179696146481275,,
35,11599,0.12313706999320624,,
35,11627,,0.12974661857505307,
35,11627,,,0.12327338319600825
36,11649,0.13073644032208764,,
36,11699,0.11380407111993933,,
36,11749,0.13103782440310904,,
36,11799,0.1244694533862464,,
36,11849,0.1259967900190147,,
36,11899,0.13422425111093045,,
36,11949,0.12416164846360218,,
36,11950,,0.12729717283648057,
36,11950,,,0.12274698539651452
37,11999,0.13274291331230798,,
37,12049,0.1302655906006973,,
37,12099,0.13176763644952424,,
37,12149,0.11671376788855559,,
37,12199,0.12891726987803348,,
37,12249,0.12239941830864762,,
37,12273,,0.12689291679481726,
37,12273,,,0.12251538610314967
38,12299,0.13367576153391336,,
38,12349,0.11824323972465967,,
38,12399,0.11866656177067547,,
38,12449,0.12205612994521756,,
38,12499,0.12505709324014497,,
38,12549,0.12160308934526808,,
38,12596,,0.12697113154650988,
38,12596,,,0.12206876746855154
39,12599,0.12631334514460674,,
39,12649,0.11798375730520222,,
39,12699,0.11189803724939255,,
39,12749,0.11443154435947327,,
39,12799,0.11541158811792177,,
39,12849,0.12395829469722189,,
39,12899,0.13303168547059757,,
39,12919,,0.12695958146834746,
39,12919,,,0.12179352927655089
40,12949,0.12548776707767406,,
40,12999,0.11428884776316718,,
40,13049,0.12196788425375016,,
40,13099,0.1151173988415906,,
40,13149,0.12450341153829415,,
40,13199,0.12684641429500823,,
40,13242,,0.12703675098264564,
40,13242,,,0.12144017612812208
41,13249,0.1347969513272795,,
41,13299,0.11804328504190298,,
41,13349,0.11948792850112146,,
41,13399,0.12456066616918826,,
41,13449,0.13658162461927204,,
41,13499,0.12317743916449744,,
41,13549,0.13204515454194538,,
41,13565,,0.1262128003784416,
41,13565,,,0.12110346693825397
42,13599,0.12846459287295153,,
42,13649,0.1285929781205741,,
42,13699,0.1243516373617494,,
42,13749,0.12021740638806733,,
42,13799,0.11761059826808543,,
42,13849,0.123050816458092,,
42,13888,,0.12683397987492742,
42,13888,,,0.12082360827557334
43,13899,0.10984799246120769,,
43,13949,0.12012538823450697,,
43,13999,0.12521227570501992,,
43,14049,0.11732652209213057,,
43,14099,0.10932700068972523,,
43,14149,0.11816193120767297,,
43,14199,0.12803902100544645,,
43,14211,,0.12579626514734915,
43,14211,,,0.12064764505163472
44,14249,0.11445237597993764,,
44,14299,0.12470516042901364,,
44,14349,0.1334141479207864,,
44,14399,0.11980840793647404,,
44,14449,0.12994216098883468,,
44,14499,0.11786701744862027,,
44,14534,,0.12613708711379815,
44,14534,,,0.1202168086505797
45,14549,0.12608530260715411,,
45,14599,0.11805700211095217,,
45,14649,0.11580375959988393,,
45,14699,0.1212965774137138,,
45,14749,0.11527037002545837,,
45,14799,0.11969932355510544,,
45,14849,0.11366886700200929,,
45,14857,,0.1275498132234141,
45,14857,,,0.11981257229566357
46,14899,0.11692881051915173,,
46,14949,0.11742426146248637,,
46,14999,0.11648687836835091,,
46,15049,0.11124846881801062,,
46,15099,0.11196860210288984,,
46,15149,0.11427718869226433,,
46,15180,,0.12587843565194232,
46,15180,,,0.11976152070415808
47,15199,0.11714136440496856,,
47,15249,0.12118476848618272,,
47,15299,0.11855214221553913,,
47,15349,0.11826780169425428,,
47,15399,0.11656500018168985,,
47,15449,0.11942075257516697,,
47,15499,0.12243369039682964,,
47,15503,,0.12558579538776618,
47,15503,,,0.11951585578688038
48,15549,0.11633280273425366,,
48,15599,0.11957402017355465,,
48,15649,0.10291521865717092,,
48,15699,0.11232997459836645,,
48,15749,0.11706081451260075,,
48,15799,0.11363371950236523,,
48,15826,,0.12613867862068642,
48,15826,,,0.11908156496062544
49,15849,0.11818981824411019,,
49,15899,0.12417502434067262,,
49,15949,0.122173258641132,,
49,15999,0.11013680219769767,,
49,16049,0.11335560132739259,,
49,16099,0.1205945951057831,,
49,16149,0.11926635099917329,,
49,16149,,0.12526675473752288,
49,16149,,,0.11903903679133442
50,16199,0.11566506926872804,,
50,16249,0.12278493838951093,,
50,16299,0.12050555840842797,,
50,16349,0.11000847553519574,,
50,16399,0.11350762667789904,,
50,16449,0.12237959037233542,,
50,16472,,0.12503772606070887,
50,16472,,,0.11867372438795815
51,16499,0.10955203647250372,,
51,16549,0.12003636861745974,,
51,16599,0.11413718048602617,,
51,16649,0.12364946036818351,,
51,16699,0.12169465380946988,,
51,16749,0.12564468020013236,,
51,16795,,0.12566847561887434,
51,16795,,,0.11832717838511315
52,16799,0.11983312349242611,,
52,16849,0.12385916206540992,,
52,16899,0.12054302461215538,,
52,16949,0.11427180617641164,,
52,16999,0.11582870421831527,,
52,17049,0.12513143882932007,,
52,17099,0.10966487106136433,,
52,17118,,0.12514957094210852,
52,17118,,,0.11809480263053942
53,17149,0.12008758981154909,,
53,17199,0.11505250329149576,,
53,17249,0.11842288502729155,,
53,17299,0.12145423018645332,,
53,17349,0.11748020119801689,,
53,17399,0.1103629597120002,,
53,17441,,0.12561664319852098,
53,17441,,,0.1177696397812907
54,17449,0.11468065575746411,,
54,17499,0.12532505326622986,,
54,17549,0.11300026683986535,,
54,17599,0.11842661598357021,,
54,17649,0.11152300538351356,,
54,17699,0.1179544566705073,,
54,17749,0.12291677272252444,,
54,17764,,0.1254221704573023,
54,17764,,,0.1175836794939019
55,17799,0.12170380991780202,,
55,17849,0.11831980384219415,,
55,17899,0.10558307478725411,,
55,17949,0.11337611442343913,,
55,17999,0.11831866233694052,,
55,18049,0.11059000592580068,,
55,18087,,0.12507401508176896,
55,18087,,,0.11753280193783171
56,18099,0.11197007197089211,,
56,18149,0.12367229206759323,,
56,18199,0.12173042706253086,,
56,18249,0.1159991029591279,,
56,18299,0.12057892345477904,,
56,18349,0.12749573487279112,,
56,18399,0.12390760335182907,,
56,18410,,0.1275712995631621,
56,18410,,,0.11704949759585291
57,18449,0.11191997738087926,,
57,18499,0.12016241291156388,,
57,18549,0.11581735248219016,,
57,18599,0.11841222166281769,,
57,18649,0.1147420006349841,,
57,18699,0.11883627494434737,,
57,18733,,0.12439345641938433,
57,18733,,,0.116973802401158
58,18749,0.11649151865995813,,
58,18799,0.11764233964572675,,
58,18849,0.11642489926667446,,
58,18899,0.1251901421522711,,
58,18949,0.11860082368213597,,
58,18999,0.10501605119388036,,
58,19049,0.11777626097944627,,
58,19056,,0.12551260234486036,
58,19056,,,0.11667759640808714
59,19099,0.11407557010842989,,
59,19149,0.11992782601934815,,
59,19199,0.12047812922295989,,
59,19249,0.10480384734606925,,
59,19299,0.1212340392166532,,
59,19349,0.1165704746755919,,
59,19379,,0.1253498296014829,
59,19379,,,0.1163995145533513
60,19399,0.10589225942425465,,
60,19449,0.11136032451835784,,
60,19499,0.11811239178098276,,
60,19549,0.11040884423829414,,
60,19599,0.1238365140668659,,
60,19649,0.11324472211795766,,
60,19699,0.12557354413692337,,
60,19702,,0.12469955745798382,
60,19702,,,0.11624856438553266
61,19749,0.11703797011439152,,
61,19799,0.11386584366736244,,
61,19849,0.1152239254560107,,
61,19899,0.12248525403768507,,
61,19949,0.11921946682492875,,
61,19999,0.112291720318577,,
61,20025,,0.12578393401904503,
61,20025,,,0.1159727417774286
62,20049,0.11086496345188612,,
62,20099,0.10913861350592216,,
62,20149,0.11594267530105758,,
62,20199,0.11464336472474877,,
62,20249,0.1238300185037176,,
62,20299,0.1258853096224247,,
62,20348,,0.12431968198095251,
62,20348,,,0.11575877302642101
63,20349,0.11335947284885683,,
63,20399,0.11748831148335147,,
63,20449,0.12202544360364283,,
63,20499,0.11439338699465963,,
63,20549,0.1201720116258576,,
63,20599,0.11648795637318654,,
63,20649,0.12371706272025139,,
63,20671,,0.12463438250553757,
63,20671,,,0.11553859441485484
64,20699,0.10801790280405082,,
64,20749,0.12822405570953352,,
64,20799,0.10429114739733039,,
64,20849,0.12289045990637801,,
64,20899,0.10584593252182513,,
64,20949,0.10760836692070871,,
64,20994,,0.12562716000420804,
64,20994,,,0.11515709904076876
65,20999,0.11199899386531308,,
65,21049,0.12423095058896139,,
65,21099,0.11980267028573705,,
65,21149,0.1215860348689963,,
65,21199,0.10744363064571094,,
65,21249,0.11004035277399807,,
65,21299,0.11130026197825543,,
65,21317,,0.12475857665178235,
65,21317,,,0.11504564696392099
66,21349,0.10978325058548423,,
66,21399,0.11928867562484635,,
66,21449,0.11987882896365633,,
66,21499,0.12326126885225097,,
66,21549,0.11093065770182267,,
66,21599,0.1062659418682145,,
66,21640,,0.12481820775438718,
66,21640,,,0.11487467448983257
67,21649,0.11699508634256395,,
67,21699,0.11988755204310496,,
67,21749,0.1138182022134028,,
67,21799,0.10923157506160232,,
67,21849,0.10275829603849937,,
67,21899,0.11759285939195131,,
67,21949,0.11947779984932595,,
67,21963,,0.12471567064226516,
67,21963,,,0.11479941666822746
68,21999,0.12424806602463219,,
68,22049,0.11377289443428817,,
68,22099,0.11066350041560273,,
68,22149,0.11755028222155649,,
68,22199,0.1128271629562283,,
68,22249,0.1188298895553506,,
68,22286,,0.12408838229444359,
68,22286,,,0.11459883704146137
69,22299,0.11844127720603752,,
69,22349,0.11780757968434259,,
69,22399,0.11617037446234293,,
69,22449,0.1173189466356571,,
69,22499,0.09867271415917288,,
69,22549,0.12025141964098798,,
69,22599,0.11575443596476097,,
69,22609,,0.12398905996504306,
69,22609,,,0.11403875429676776
70,22649,0.11610149207725416,,
70,22699,0.10991439657868096,,
70,22749,0.11697158933170922,,
70,22799,0.10773751799947326,,
70,22849,0.10598684328653663,,
70,22899,0.1211505751177618,,
70,22932,,0.12425450957229604,
70,22932,,,0.11406878033462618
71,22949,0.11804865130163479,,
71,22999,0.11551745388212047,,
71,23049,0.12189972905648416,,
71,23099,0.1308932847402861,,
71,23149,0.12180889036799517,,
71,23199,0.11551245353499394,,
71,23249,0.11062798486721227,,
71,23255,,0.12454358230647673,
71,23255,,,0.11396776718528019
72,23299,0.1057096320977424,,
72,23349,0.10967007634680574,,
72,23399,0.11463552690480254,,
72,23449,0.11656178137834551,,
72,23499,0.1028588100267803,,
72,23549,0.10004372238432432,,
72,23578,,0.12496881464625138,
72,23578,,,0.1138362661690193
73,23599,0.10711489136686585,,
73,23649,0.12351599404059141,,
73,23699,0.10858297008785933,,
73,23749,0.11357742483968843,,
73,23799,0.10380002364914942,,
73,23849,0.1138839822109845,,
73,23899,0.11939383578512786,,
73,23901,,0.12413698005029163,
73,23901,,,0.11340399126004692
74,23949,0.10741025329186546,,
74,23999,0.11258421434298481,,
74,24049,0.0929624112132857,,
74,24099,0.1108295668552321,,
74,24149,0.11207356571455232,,
74,24199,0.11061144829501032,,
74,24224,,0.1252792127790309,
74,24224,,,0.1133141966573158
75,24249,0.11070319190081374,,
75,24299,0.10517870040998678,,
75,24349,0.10835012981411922,,
75,24399,0.11316256015067257,,
75,24449,0.11111090440108329,,
75,24499,0.1156082327889799,,
75,24547,,0.12395709473968652,
75,24547,,,0.11316196649702515
76,24549,0.11359809310585274,,
76,24599,0.11813153849881058,,
76,24649,0.10523659535087859,,
76,24699,0.11307529022980202,,
76,24749,0.11857467171198276,,
76,24799,0.12453008108433423,,
76,24849,0.10611832440995517,,
76,24870,,0.12541503575645482,
76,24870,,,0.11293353759851069
77,24899,0.11386676904347912,,
77,24949,0.12372925988366537,,
77,24999,0.1148028144175793,,
77,25049,0.10119528508407354,,
77,25099,0.11831020886522228,,
77,25149,0.11698316007655604,,
77,25193,,0.1238292857892268,
77,25193,,,0.11267988388704543
78,25199,0.10696611693080883,,
78,25249,0.11867376945968693,,
78,25299,0.1196156299279812,,
78,25349,0.1111609697607246,,
78,25399,0.11624851434475644,,
78,25449,0.1060756191470771,,
78,25499,0.109230037077181,,
78,25516,,0.12392486041555058,
78,25516,,,0.11267338964975138
79,25549,0.11278471648512894,,
79,25599,0.11168003157524367,,
79,25649,0.11322326592296313,,
79,25699,0.12440383219739207,,
79,25749,0.11524269687243396,,
79,25799,0.11170640276505006,,
79,25839,,0.12471945426678953,
79,25839,,,0.11203494617584725
80,25849,0.09580620247332736,,
80,25899,0.10916530199834826,,
80,25949,0.10514090198840935,,
80,25999,0.11012040338500129,,
80,26049,0.11098744376598108,,
80,26099,0.10996225134602265,,
80,26149,0.11305867269459709,,
80,26162,,0.12428526802412579,
80,26162,,,0.11215200907448199
81,26199,0.10964276859816137,,
81,26249,0.10319599937535201,,
81,26299,0.11909760994639722,,
81,26349,0.1147566317399644,,
81,26399,0.1175790717652595,,
81,26449,0.11439922407499124,,
81,26485,,0.1236814486275713,
81,26485,,,0.11217297858366679
82,26499,0.10442089764458294,,
82,26549,0.10936888562110166,,
82,26599,0.11321609042250941,,
82,26649,0.10686164415956313,,
82,26699,0.10948399340434038,,
82,26749,0.09590484952683935,,
82,26799,0.10265836812376475,,
82,26808,,0.12397801697156399,
82,26808,,,0.1117400269901693
83,26849,0.1042936260424978,,
83,26899,0.10820209229423866,,
83,26949,0.12017872541885788,,
83,26999,0.11576039115260209,,
83,27049,0.11496906503288505,,
83,27099,0.11605435513635992,,
83,27131,,0.12375168307408942,
83,27131,,,0.11154123487032971
84,27149,0.11490984356210858,,
84,27199,0.11343733449070512,,
84,27249,0.12357574881664324,,
84,27299,0.12112794213821873,,
84,27349,0.12130132276242903,,
84,27399,0.1048503297720245,,
84,27449,0.11401815162915128,,
84,27454,,0.12486357943425076,
84,27454,,,0.1114977683666254
85,27499,0.11264053950310342,,
85,27549,0.1069181072775357,,
85,27599,0.11082811307610818,,
85,27649,0.11488062227980367,,
85,27699,0.10662184440217375,,
85,27749,0.11977692653563864,,
85,27777,,0.12366503273985366,
85,27777,,,0.11123745358325687
86,27799,0.11287600192390657,,
86,27849,0.10833157737379827,,
86,27899,0.10346123134841094,,
86,27949,0.11427855332123726,,
86,27999,0.11064899792893258,,
86,28049,0.11967968422603424,,
86,28099,0.10916982292124262,,
86,28100,,0.12372452616690774,
86,28100,,,0.11118757569405706
87,28149,0.10205647603942947,,
87,28199,0.11598508653080418,,
87,28249,0.11472118301441256,,
87,28299,0.113393129951239,,
87,28349,0.11435221087119592,,
87,28399,0.11310731412966156,,
87,28423,,0.12340787453529736,
87,28423,,,0.11067936470200207
88,28449,0.1145264738255108,,
88,28499,0.11822294904372743,,
88,28549,0.10735174710167165,,
88,28599,0.11524350937942923,,
88,28649,0.11282234517878548,,
88,28699,0.11451662285654085,,
88,28746,,0.12352189340950039,
88,28746,,,0.11075117935358306
89,28749,0.10591912858975616,,
89,28799,0.11659628205639902,,
89,28849,0.10921051973543523,,
89,28899,0.10279841975180955,,
89,28949,0.10864138008863447,,
89,28999,0.10250121322353631,,
89,29049,0.10955322838281004,,
89,29069,,0.1241953370183704,
89,29069,,,0.11043948188052825
90,29099,0.11157396145961532,,
90,29149,0.11074762600251546,,
90,29199,0.09958654994761473,,
90,29249,0.10534166511442451,,
90,29299,0.10984023787665752,,
90,29349,0.10448773883449651,,
90,29392,,0.12450440083850797,
90,29392,,,0.11032056453181995
91,29399,0.10528315204469459,,
91,29449,0.12028837445089552,,
91,29499,0.10536739603050373,,
91,29549,0.11473164258525474,,
91,29599,0.09884899562668666,,
91,29649,0.11223649577352966,,
91,29699,0.11242981446399704,,
91,29715,,0.12429542760492493,
91,29715,,,0.11015020453705074
92,29749,0.10651241578828832,,
92,29799,0.11358179225304425,,
92,29849,0.11802560396483766,,
92,29899,0.10906408143701572,,
92,29949,0.10974035001975395,,
92,29999,0.10093443279855246,,
92,30038,,0.12405647629290015,
92,30038,,,0.11017453869740165
93,30049,0.12037392319221259,,
93,30099,0.1105828924979984,,
93,30149,0.1137601426196872,,
93,30199,0.10944289992511975,,
93,30249,0.11583148208196226,,
93,30299,0.11252055973340935,,
93,30349,0.10113649102645603,,
93,30361,,0.12411406822292556,
93,30361,,,0.110032294648191
94,30399,0.1092959311920038,,
94,30449,0.12122327363546614,,
94,30499,0.10700821812184934,,
94,30549,0.12480732507018184,,
94,30599,0.1009287248461286,,
94,30649,0.10905451279524468,,
94,30684,,0.12325714133962913,
94,30684,,,0.10976419783074068
95,30699,0.11797155704316342,,
95,30749,0.10346592363559648,,
95,30799,0.11539926914856903,,
95,30849,0.10927173057243336,,
95,30899,0.1111544174810534,,
95,30949,0.10633735871096543,,
95,30999,0.1186880153321676,,
95,31007,,0.12335499128835536,
95,31007,,,0.10958027061022502
96,31049,0.12265530462264825,,
96,31099,0.10809917804944813,,
96,31149,0.10125390761624098,,
96,31199,0.10294699231870606,,
96,31249,0.11498604945014845,,
96,31299,0.11047921141569088,,
96,31330,,0.12322061359464999,
96,31330,,,0.10945982333037099
97,31349,0.10873051615700714,,
97,31399,0.114244873724064,,
97,31449,0.1082429608076821,,
97,31499,0.11308956893724353,,
97,31549,0.11222948668471787,,
97,31599,0.10216045035909796,,
97,31649,0.1070986737274114,,
97,31653,,0.12338185122016361,
97,31653,,,0.10920857199635185
98,31699,0.10571136474193692,,
98,31749,0.11471766678165707,,
98,31799,0.12944323364210555,,
98,31849,0.10297892897869552,,
98,31899,0.11025356596764048,,
98,31949,0.10890546374568777,,
98,31976,,0.12348716691953361,
98,31976,,,0.10905305024683416
99,31999,0.10177860682094665,,
99,32049,0.10318265602684396,,
99,32099,0.10179415991362688,,
99,32149,0.10498614861720038,,
99,32199,0.11145568150382229,,
99,32249,0.10273009921013121,,
99,32299,0.10821957103013786,,
99,32299,,0.124142498655749,
99,32299,,,0.10909210307352196
100,32349,0.10636520467463326,,
100,32399,0.09806328703714796,,
100,32449,0.10548752747216784,,
100,32499,0.10795629365798137,,
100,32549,0.11654082703377686,,
100,32599,0.09862586000523321,,
100,32622,,0.12372691226853436,
100,32622,,,0.10865895065580505
101,32649,0.11082663951760562,,
101,32699,0.1130387207392556,,
101,32749,0.11133651702737635,,
101,32799,0.10252088262877167,,
101,32849,0.10478725596676412,,
101,32899,0.10059597558653295,,
101,32945,,0.12350384322726907,
101,32945,,,0.10842113081867605
102,32949,0.11358936669753178,,
102,32999,0.11214651968626052,,
102,33049,0.10596859535088149,,
102,33099,0.10602982859430504,,
102,33149,0.11297075871862808,,
102,33199,0.10796393187290088,,
102,33249,0.11942252923288721,,
102,33268,,0.12371820584877381,
102,33268,,,0.10836374251720733
103,33299,0.0995129446330344,,
103,33349,0.1066117852789747,,
103,33399,0.1027245115348936,,
