loss_step,step,epoch,val_loss,loss_epoch
0.13836688160881028,3099,9,,
0.1326409110312401,3149,9,,
0.14165645950673816,3199,9,,
,3229,9,0.13584388918030374,
,3229,9,,0.1365440808184228
0.13846654143999731,3249,10,,
0.13703595944945215,3299,10,,
0.14231717270232103,3349,10,,
0.13825004561632032,3399,10,,
0.12823134828806637,3449,10,,
0.13943639414936054,3499,10,,
0.14435303546122685,3549,10,,
,3552,10,0.134610535224801,
,3552,10,,0.13524395365540123
0.14048612298617186,3599,11,,
0.13509572755019228,3649,11,,
0.12843933240931368,3699,11,,
0.1288957366799357,3749,11,,
0.12558955562848834,3799,11,,
0.13259218457403568,3849,11,,
,3875,11,0.13458665789583263,
,3875,11,,0.13400828171582735
0.12828366093112453,3899,12,,
0.13889001398300965,3949,12,,
0.1438344367095212,3999,12,,
0.13621929992052895,4049,12,,
0.1332842696636913,4099,12,,
0.1324731427218884,4149,12,,
,4198,12,0.13339793692870366,
,4198,12,,0.13306288582885542
0.12952759929284535,4199,13,,
0.12378558555169838,4249,13,,
0.13029637497167687,4299,13,,
0.13134573389419893,4349,13,,
0.13302186698323273,4399,13,,
0.1373559658933111,4449,13,,
0.12807567256213373,4499,13,,
,4521,13,0.13239293464836763,
,4521,13,,0.13207362288831176
0.12595142846593177,4549,14,,
0.12430449046702374,4599,14,,
0.13280125699150114,4649,14,,
0.1266512573777348,4699,14,,
0.13699229890776543,4749,14,,
0.12608966824335097,4799,14,,
,4844,14,0.13222309578720623,
,4844,14,,0.1313272986441412
0.12242542466663596,4849,15,,
0.1319066253871885,4899,15,,
0.132588103211836,4949,15,,
0.1227745251989669,4999,15,,
0.1303481473641938,5049,15,,
0.13883852334800573,5099,15,,
0.13250014344684816,5149,15,,
,5167,15,0.1315300558870712,
,5167,15,,0.1304012960526407
0.12958019625784586,5199,16,,
0.1316117977242591,5249,16,,
0.12707393412852744,5299,16,,
0.12969439441791514,5349,16,,
0.1356004479096369,5399,16,,
0.1323405081023504,5449,16,,
,5490,16,0.13127411425004323,
,5490,16,,0.12975429453732515
0.11773486616673799,5499,17,,
0.1375801873468841,5549,17,,
0.119514214121623,5599,17,,
0.1311817382186142,5649,17,,
0.13526855835876253,5699,17,,
0.12698555197505396,5749,17,,
0.12560555533163667,5799,17,,
,5813,17,0.13076357497535107,
,5813,17,,0.12905423432264398
0.11942773818790486,5849,18,,
0.12442268772336144,5899,18,,
0.14202763210035163,5949,18,,
0.1384011379020706,5999,18,,
0.13201084248814743,6049,18,,
0.12424648509573166,6099,18,,
,6136,18,0.1308383020291299,
,6136,18,,0.12846311866218255
0.1309411482707131,6149,19,,
0.12221994955716885,6199,19,,
0.11700284238909336,6249,19,,
0.1337440351102349,6299,19,,
0.1390564494825548,6349,19,,
0.13130611829701336,6399,19,,
0.13125937841175433,6449,19,,
,6459,19,0.12973640903024822,
,6459,19,,0.12786515206693955
0.12553178035600648,6499,20,,
0.13920116311025812,6549,20,,
0.12989832269597518,6599,20,,
0.11697257648769233,6649,20,,
0.12448456471166744,6699,20,,
0.12361379870061914,6749,20,,
,6782,20,0.12985308432438447,
,6782,20,,0.12705461670180496
0.11344801423693969,6799,21,,
0.13080196369268682,6849,21,,
0.12060730657618851,6899,21,,
0.12069347648938292,6949,21,,
0.12481463948787495,6999,21,,
0.13794966688642699,7049,21,,
0.12737098519353918,7099,21,,
,7105,21,0.13054633897418003,
,7105,21,,0.12655342257100555
0.13108463051767705,7149,22,,
0.1339867196827644,7199,22,,
0.12412292568348393,7249,22,,
0.1324625222983056,7299,22,,
0.12543603255066854,7349,22,,
0.12763129331829104,7399,22,,
,7428,22,0.1302862432208817,
,7428,22,,0.12606499934372506
0.12714846946019825,7449,23,,
0.13041235018157774,7499,23,,
0.11711249514818384,7549,23,,
0.12990858583626425,7599,23,,
0.1301902827318111,7649,23,,
0.12355610200495204,7699,23,,
0.1288508165988691,7749,23,,
,7751,23,0.12907666264710396,
,7751,23,,0.1254669532146593
0.13182403273124185,7799,24,,
0.13689703035770034,7849,24,,
0.13089456168688152,7899,24,,
0.125538966349985,7949,24,,
0.11436291276184463,7999,24,,
0.13010423564194468,8049,24,,
,8074,24,0.1294640074163814,
,8074,24,,0.12493131219201284
0.12225159268612874,8099,25,,
0.11003068156611359,8149,25,,
0.1281109552669945,8199,25,,
0.12287072899536647,8249,25,,
0.11156625702456156,8299,25,,
0.13326115561720953,8349,25,,
,8397,25,0.12905995872432338,
,8397,25,,0.12445056880608779
0.12090082637185921,8399,26,,
0.11542012183143585,8449,26,,
0.13004959949501127,8499,26,,
0.12139864433740759,8549,26,,
0.12313909182861543,8599,26,,
0.11992372282897738,8649,26,,
0.11720604229195025,8699,26,,
,8720,26,0.1289581394825627,
,8720,26,,0.1242458922131686
0.11693996065421898,8749,27,,
0.1218756479346296,8799,27,,
0.1199763073563273,8849,27,,
0.12673131013765482,8899,27,,
0.11482633438885005,8949,27,,
0.1164001927328524,8999,27,,
,9043,27,0.12797287243995503,
,9043,27,,0.12357155586190186
0.12701304048672094,9049,28,,
0.12393436419809377,9099,28,,
0.12933943832963882,9149,28,,
0.12119140192852201,9199,28,,
0.1281004937243267,9249,28,,
0.12867632272459195,9299,28,,
0.1228642009823323,9349,28,,
,9366,28,0.12797962680750447,
,9366,28,,0.12327796616238658
0.1336015155368821,9399,29,,
0.1298119949067877,9449,29,,
0.11878974656398782,9499,29,,
0.1180518972277273,9549,29,,
0.13074920151060093,9599,29,,
0.1201236725665821,9649,29,,
,9689,29,0.12811434129140065,
,9689,29,,0.12299411021258642
0.12308868242326168,9699,30,,
0.12192667347771897,9749,30,,
0.12923399140140535,9799,30,,
0.11502013501845389,9849,30,,
0.12171067132628163,9899,30,,
0.11838503366898477,9949,30,,
0.12294675094258413,9999,30,,
,10012,30,0.12742921981996813,
,10012,30,,0.12256049598387711
0.12221599609267987,10049,31,,
0.12739891325234085,10099,31,,
0.12271111507096852,10149,31,,
0.1326891896113934,10199,31,,
0.12460175806960627,10249,31,,
0.11845125184316514,10299,31,,
,10335,31,0.12808123029338003,
,10335,31,,0.12197658725891426
0.1245947919961957,10349,32,,
0.12477637229254629,10399,32,,
0.10818238843652464,10449,32,,
0.11888156538661501,10499,32,,
0.12489011750173522,10549,32,,
0.12351647112436259,10599,32,,
0.12583982135123442,10649,32,,
,10658,32,0.12846376457895625,
,10658,32,,0.12158710502006574
0.1254609374575639,10699,33,,
0.12186977364619345,10749,33,,
0.12388860728358232,10799,33,,
0.12373222965587136,10849,33,,
0.11651891653908666,10899,33,,
0.12201081980343136,10949,33,,
,10981,33,0.13032012330935713,
,10981,33,,0.12140891664221215
0.12115684872593457,10999,34,,
0.1216441078274602,11049,34,,
0.12285597732275076,11099,34,,
0.12400054121635776,11149,34,,
0.12576214970672042,11199,34,,
0.12537455673798847,11249,34,,
0.12554241827028031,11299,34,,
,11304,34,0.1274725646349628,
,11304,34,,0.12098052976376995
0.11825072972270281,11349,35,,
0.1265402971225573,11399,35,,
0.11791853373350698,11449,35,,
0.12115891857682858,11499,35,,
0.11736184401011944,11549,35,,
0.12309086711245346,11599,35,,
,11627,35,0.12850319483304257,
,11627,35,,0.12098759110222018
0.13137861992947295,11649,36,,
0.11255469073552049,11699,36,,
0.12454538276156087,11749,36,,
0.11939863263541031,11799,36,,
0.12321450923597277,11849,36,,
0.12746666464242304,11899,36,,
0.11738738158929853,11949,36,,
,11950,36,0.1274694654625586,
,11950,36,,0.12040552692596483
0.13370012396540673,11999,37,,
0.1287707950257878,12049,37,,
0.1222370299045818,12099,37,,
0.11313990472000696,12149,37,,
0.1245978229780658,12199,37,,
0.11801318974256346,12249,37,,
,12273,37,0.12787264446984498,
,12273,37,,0.12001886740268779
0.13277922779601933,12299,38,,
0.1156147391982063,12349,38,,
0.11431787359288605,12399,38,,
0.11749662596443176,12449,38,,
0.12727290101425856,12499,38,,
0.11603798424595371,12549,38,,
,12596,38,0.12678316928926076,
,12596,38,,0.11956092917245656
0.12437797486985329,12599,39,,
0.11585037903989492,12649,39,,
0.10559143080805944,12699,39,,
0.11061714581091159,12749,39,,
0.1115152993967941,12799,39,,
0.12232615266244526,12849,39,,
0.1298957078879921,12899,39,,
,12919,39,0.12662484394169948,
,12919,39,,0.11930360856958437
0.12267436990758931,12949,40,,
0.1104923888345642,12999,40,,
0.12342320901165557,13049,40,,
0.11178914533719624,13099,40,,
0.12610113136841786,13149,40,,
0.12571834723719105,13199,40,,
,13242,40,0.12618540476378928,
,13242,40,,0.11910413441077802
0.13144805322695718,13249,41,,
0.11814489989055832,13299,41,,
0.11841536990041926,13349,41,,
0.11695248921374829,13399,41,,
0.12978160762051344,13449,41,,
0.12489231249153777,13499,41,,
0.12808986978789377,13549,41,,
,13565,41,0.1262114325817925,
,13565,41,,0.11862895824266195
0.12498369058401278,13599,42,,
0.12751250426005598,13649,42,,
0.12384507463590694,13699,42,,
0.11869369649479401,13749,42,,
0.1175911249902497,13799,42,,
0.12045877548553931,13849,42,,
,13888,42,0.1274854400771346,
,13888,42,,0.11854851725651643
0.1101248754718341,13899,43,,
0.1194680850209261,13949,43,,
0.12077458706049905,13999,43,,
0.1188459579969504,14049,43,,
0.10933297109836149,14099,43,,
0.11526595723121251,14149,43,,
0.12830529461661305,14199,43,,
,14211,43,0.125781812096632,
,14211,43,,0.11813308106175645
0.11001147853703605,14249,44,,
0.12134307294406246,14299,44,,
0.12706382532977603,14349,44,,
0.11504453424514922,14399,44,,
0.12287512556676902,14449,44,,
0.1173894687467586,14499,44,,
,14534,44,0.12599116975484015,
,14534,44,,0.11778544918045969
0.12482611450209274,14549,45,,
0.12070006380164555,14599,45,,
0.11379662838651845,14649,45,,
0.11745052892089626,14699,45,,
0.11314738186656154,14749,45,,
0.12193367656803544,14799,45,,
0.11370951941743966,14849,45,,
,14857,45,0.12717657092890514,
,14857,45,,0.11752333519744039
0.11542920378381735,14899,46,,
0.11755775871097136,14949,46,,
0.1190208442244377,14999,46,,
0.10584583924611779,15049,46,,
0.1092336721854689,15099,46,,
0.10964199113611495,15149,46,,
,15180,46,0.12597551761489417,
,15180,46,,0.11739511857962627
0.11256701994461088,15199,47,,
0.1192255316264597,15249,47,,
0.11573596304751138,15299,47,,
0.11496797432548189,15349,47,,
0.11636445144821905,15399,47,,
0.11570500479133934,15449,47,,
0.1186780741600647,15499,47,,
,15503,47,0.12599463323274848,
,15503,47,,0.1171064700584694
0.1154795505033061,15549,48,,
0.1184140058286256,15599,48,,
0.09996166426379145,15649,48,,
0.11036932104165366,15699,48,,
0.11171973779401775,15749,48,,
0.11487894431661698,15799,48,,
,15826,48,0.1266575740901256,
,15826,48,,0.11679473032586478
0.12078408623098608,15849,49,,
0.11785845888717558,15899,49,,
0.11634563144485444,15949,49,,
0.11407284710539595,15999,49,,
0.10489167999050415,16049,49,,
0.11226499726854018,16099,49,,
0.11721814680159973,16149,49,,
,16149,49,0.12521539159089676,
,16149,49,,0.116659519002771
0.11114400915960276,16199,50,,
0.11941584975192857,16249,50,,
0.11613137835982688,16299,50,,
0.10890011944905544,16349,50,,
0.11567993150321114,16399,50,,
0.11340258811667991,16449,50,,
,16472,50,0.1252929285976473,
,16472,50,,0.11636845700418483
0.10749205691075714,16499,51,,
0.11415018089369153,16549,51,,
0.11455803325018829,16599,51,,
0.11932948834026634,16649,51,,
0.12117259885257613,16699,51,,
0.12333101582259114,16749,51,,
,16795,51,0.12571709515065127,
,16795,51,,0.11596097846837718
0.11746844836538262,16799,52,,
0.11883923934079273,16849,52,,
0.11949475734076875,16899,52,,
0.10732608764258976,16949,52,,
0.1144372321808155,16999,52,,
0.12077332277476586,17049,52,,
0.10732494128630192,17099,52,,
,17118,52,0.12583153851040335,
,17118,52,,0.11578353513771769
0.12006491299042399,17149,53,,
0.10816182521084983,17199,53,,
0.11270143902833164,17249,53,,
0.12171107742048064,17299,53,,
0.11542208813545057,17349,53,,
0.10859098455814385,17399,53,,
,17441,53,0.12596586157121725,
,17441,53,,0.11547695883068383
0.11517930486264627,17449,54,,
0.12094390663952127,17499,54,,
0.10786315368050681,17549,54,,
0.11528986540850862,17599,54,,
0.1092021544023638,17649,54,,
0.11419821593974037,17699,54,,
0.1227275580829778,17749,54,,
,17764,54,0.1258693691763431,
,17764,54,,0.11517349936566967
0.11526849111227679,17799,55,,
0.11597981995482981,17849,55,,
0.10529240356885386,17899,55,,
0.1114041124298083,17949,55,,
0.11634586129126728,17999,55,,
0.1114642686117613,18049,55,,
,18087,55,0.1260018681470069,
,18087,55,,0.11509839435598987
0.10805222849341371,18099,56,,
0.11523048738242225,18149,56,,
0.12214972741318113,18199,56,,
0.11316502381981289,18249,56,,
0.11345891959606502,18299,56,,
0.11987318310185315,18349,56,,
0.12156330708279853,18399,56,,
,18410,56,0.12581902631449243,
,18410,56,,0.11456770412716308
0.1041387701481076,18449,57,,
0.11941327395346807,18499,57,,
0.11554762612153818,18549,57,,
0.11679197800310843,18599,57,,
0.11529188357328454,18649,57,,
0.12172204795665298,18699,57,,
,18733,57,0.12503434071800837,
,18733,57,,0.11457181702212048
0.1138878554429071,18749,58,,
0.11419626012523558,18799,58,,
0.11458863308168649,18849,58,,
0.1233278430181116,18899,58,,
0.11979904532425657,18949,58,,
0.1056295340676758,18999,58,,
0.11626077701718762,19049,58,,
,19056,58,0.12609011170129364,
,19056,58,,0.1142725089513085
0.11455737299457246,19099,59,,
0.1173355480206526,19149,59,,
0.11586891718157154,19199,59,,
0.10331564764328738,19249,59,,
0.11866656424123324,19299,59,,
0.11101331962966178,19349,59,,
,19379,59,0.12563773787808838,
,19379,59,,0.11413667353806313
0.10449055776484655,19399,60,,
0.11272890983542072,19449,60,,
0.11485176358894437,19499,60,,
0.10545417383535369,19549,60,,
0.12196983428595692,19599,60,,
0.10838129838354306,19649,60,,
0.12412272266867462,19699,60,,
,19702,60,0.1260157097520637,
,19702,60,,0.11383890844773976
0.109037719959706,19749,61,,
0.11243919286104612,19799,61,,
0.11214061034068631,19849,61,,
0.1208091767957932,19899,61,,
0.11100326090334196,19949,61,,
0.10722190660303417,19999,61,,
,20025,61,0.12669790913328155,
,20025,61,,0.11358761959669902
0.1119504806008605,20049,62,,
0.10298874484896609,20099,62,,
0.11399275000751366,20149,62,,
0.11436337708474105,20199,62,,
0.12221032433617754,20249,62,,
0.12226159117169663,20299,62,,
,20348,62,0.1249346201474719,
,20348,62,,0.11343358200658343
0.11088117747180054,20349,63,,
0.11098992417870664,20399,63,,
0.12219057379662139,20449,63,,
0.11314561880473828,20499,63,,
0.11747848022751468,20549,63,,
0.11382164956588145,20599,63,,
0.12821763144945214,20649,63,,
,20671,63,0.12499337646060892,
,20671,63,,0.11321279353458061
0.10616973156029033,20699,64,,
0.12522858022193953,20749,64,,
0.10106601585097108,20799,64,,
0.12247760371792044,20849,64,,
0.10560958540401391,20899,64,,
0.10373646081775713,20949,64,,
,20994,64,0.12642446199791657,
,20994,64,,0.11291721631424707
0.116967762790882,20999,65,,
0.1211278145644352,21049,65,,
0.1178972587186673,21099,65,,
0.12279714129105576,21149,65,,
0.09870393166122748,21199,65,,
0.10534817370232837,21249,65,,
0.1114606022502404,21299,65,,
,21317,65,0.12585444032318457,
,21317,65,,0.1127683107214352
0.10773380004472713,21349,66,,
0.11802668181285478,21399,66,,
0.11587749066476746,21449,66,,
0.12102814350163917,21499,66,,
0.10730525450732055,21549,66,,
0.10236464336925692,21599,66,,
,21640,66,0.12595209138838354,
,21640,66,,0.1125491541530871
0.10953195071526588,21649,67,,
0.11576324472441893,21699,67,,
0.1116761584844357,21749,67,,
0.10239789241837663,21799,67,,
0.10412529042805478,21849,67,,
0.11792977411595348,21899,67,,
0.12125651145852427,21949,67,,
,21963,67,0.1254081002871942,
,21963,67,,0.11231527470369898
0.12186844897279314,21999,68,,
0.1129529513340566,22049,68,,
0.10676644152822413,22099,68,,
0.11225169025573913,22149,68,,
0.1082161959764001,22199,68,,
0.11398823157448884,22249,68,,
,22286,68,0.12478667676711064,
,22286,68,,0.11204591560909168
0.11395554541263402,22299,69,,
0.11844272421367119,22349,69,,
0.11304303190339109,22399,69,,
0.1149678486181506,22449,69,,
0.10095993165474532,22499,69,,
0.11410431319381871,22549,69,,
0.11515543725535307,22599,69,,
,22609,69,0.1252912362036297,
,22609,69,,0.11177972899688284
0.11519962916927702,22649,70,,
0.112528387646693,22699,70,,
0.11265001849371252,22749,70,,
0.103834623433437,22799,70,,
0.10489022432467562,22849,70,,
0.1166861699887465,22899,70,,
,22932,70,0.12530147775843004,
,22932,70,,0.11180354761180072
0.11883958042921931,22949,71,,
0.11407707802668539,22999,71,,
0.11866368549433767,23049,71,,
0.12626313135428507,23099,71,,
0.11925103870562791,23149,71,,
0.11711964167933213,23199,71,,
0.10785532126772285,23249,71,,
,23255,71,0.12493642743342498,
,23255,71,,0.11160369983838864
0.1000482850305035,23299,72,,
0.1071119797676268,23349,72,,
0.11771680188199418,23399,72,,
0.11634832156542273,23449,72,,
0.10560394988731933,23499,72,,
0.1020408484163738,23549,72,,
,23578,72,0.12567661715331283,
,23578,72,,0.11172378345546363
0.10889791655611877,23599,73,,
0.12193890157032077,23649,73,,
0.11074942862010007,23699,73,,
0.11250351110319358,23749,73,,
0.09913102787227471,23799,73,,
0.11650136362817218,23849,73,,
0.11937647305622749,23899,73,,
,23901,73,0.12495523131516752,
,23901,73,,0.11097821725643732
0.1046353422329294,23949,74,,
0.1056785772410382,23999,74,,
0.09388970042817822,24049,74,,
0.10746245532129338,24099,74,,
0.11574431610903947,24149,74,,
0.1135828419830045,24199,74,,
,24224,74,0.12756039675482284,
,24224,74,,0.11095315692894708
0.10746328791252699,24249,75,,
0.10485897167017949,24299,75,,
0.11366454693893344,24349,75,,
0.11076499133208388,24399,75,,
0.10773165545295028,24449,75,,
0.1154725439636494,24499,75,,
,24547,75,0.124729484472654,
,24547,75,,0.11067205685639941
0.11193320303602904,24549,76,,
0.11442648062541774,24599,76,,
0.10790053615152177,24649,76,,
0.11200249471089445,24699,76,,
0.11659313810683287,24749,76,,
0.12552880659358295,24799,76,,
0.1074690579728169,24849,76,,
,24870,76,0.1259646692011897,
,24870,76,,0.11039497958784891
0.11121072986968938,24899,77,,
0.11876052677870902,24949,77,,
0.11137930891192825,24999,77,,
0.10484137342271238,25049,77,,
0.11029394233434467,25099,77,,
0.11134918797956657,25149,77,,
,25193,77,0.12494149614755087,
,25193,77,,0.11042272637498245
0.10467985763953427,25199,78,,
0.11678125232467217,25249,78,,
0.1133548846637985,25299,78,,
0.10596983205450787,25349,78,,
0.10849234614540226,25399,78,,
0.10452598467067492,25449,78,,
0.1092695234960256,25499,78,,
,25516,78,0.12468759048829944,
,25516,78,,0.11027249319371622
0.10899390866650062,25549,79,,
0.1099543971175407,25599,79,,
0.11288944060462845,25649,79,,
0.12109933331299239,25699,79,,
0.11315609329112665,25749,79,,
0.11119730336828734,25799,79,,
,25839,79,0.12639567010964894,
,25839,79,,0.1099042819412865
0.0958045888395068,25849,80,,
0.10999365033941864,25899,80,,
0.10595545126830859,25949,80,,
0.1107977795837345,25999,80,,
0.11134552450872887,26049,80,,
0.11453767744648849,26099,80,,
0.11001843654592369,26149,80,,
,26162,80,0.1254378560127166,
,26162,80,,0.10984717897790602
0.11121571908975857,26199,81,,
0.0987022503993541,26249,81,,
0.10812880145580057,26299,81,,
0.11181287267384477,26349,81,,
0.11128366274638203,26399,81,,
0.11685462549286245,26449,81,,
,26485,81,0.12529354367754403,
,26485,81,,0.1099452373674039
0.10398280033072509,26499,82,,
0.10870642358574617,26549,82,,
0.10979378169347627,26599,82,,
0.10223527850269946,26649,82,,
0.10769428678708605,26699,82,,
0.09357112679415913,26749,82,,
0.10032464116728594,26799,82,,
,26808,82,0.12454115143116559,
,26808,82,,0.10932538607372408
0.09868810161090426,26849,83,,
0.10712858838613278,26899,83,,
0.1143050642865978,26949,83,,
0.10908019585318879,26999,83,,
0.1104226108970311,27049,83,,
0.11540181233058353,27099,83,,
,27131,83,0.12503733333721936,
,27131,83,,0.10920493115838247
0.10854454961448694,27149,84,,
0.1160224069049158,27199,84,,
0.12888396835734964,27249,84,,
0.12577335592781447,27299,84,,
0.1131943315112049,27349,84,,
0.1048492421400262,27399,84,,
0.11202417596158125,27449,84,,
,27454,84,0.12581515767454593,
,27454,84,,0.10926193375811055
0.1086813246202153,27499,85,,
0.1058361906158718,27549,85,,
0.1047966094854611,27599,85,,
0.11173151635057256,27649,85,,
0.10199407797197331,27699,85,,
0.11304938242254116,27749,85,,
,27777,85,0.12491308425417821,
,27777,85,,0.10881343693045459
0.11043598614303658,27799,86,,
0.10923312005438313,27849,86,,
0.10005262152727165,27899,86,,
0.10637448946378016,27949,86,,
0.10420772529305736,27999,86,,
0.11076256941009865,28049,86,,
0.10797472408736043,28099,86,,
,28100,86,0.12520390563762834,
,28100,86,,0.10878346827675243
0.10147651208283381,28149,87,,
0.11974543232694669,28199,87,,
0.11266567589494159,28249,87,,
0.11394931068175529,28299,87,,
0.1123699277605853,28349,87,,
0.11179025250017746,28399,87,,
,28423,87,0.12476165599617745,
,28423,87,,0.10862296015954519
0.11298413204157176,28449,88,,
0.11757843567479348,28499,88,,
0.10737768643422874,28549,88,,
0.10846772041398095,28599,88,,
0.1104894688577759,28649,88,,
0.11504518772961034,28699,88,,
,28746,88,0.12499399630563277,
,28746,88,,0.10861073923914076
0.10154442126036829,28749,89,,
0.11447853276479329,28799,89,,
0.10510437321002149,28849,89,,
0.10027720865832968,28899,89,,
0.10845319543297809,28949,89,,
0.09788178201882113,28999,89,,
0.10839825555260563,29049,89,,
,29069,89,0.12519515008089593,
,29069,89,,0.10812107763676156
0.10946799668727937,29099,90,,
0.10954136402248998,29149,90,,
0.09060556668256999,29199,90,,
0.10919378342389809,29249,90,,
0.11403869013853771,29299,90,,
0.10575222829172409,29349,90,,
,29392,90,0.1262231944397951,
,29392,90,,0.10807860772257644
0.10341250543553528,29399,91,,
0.12563458046700218,29449,91,,
0.10246058983160643,29499,91,,
0.10992683079557522,29549,91,,
0.10098852887310522,29599,91,,
0.10806163124032064,29649,91,,
0.10667190281491613,29699,91,,
,29715,91,0.1255048926210434,
,29715,91,,0.1079376353134715
0.10338859866882143,29749,92,,
0.1103844955344997,29799,92,,
0.11496098937924307,29849,92,,
0.1058561126100041,29899,92,,
0.10636556139540235,29949,92,,
0.10478845815089809,29999,92,,
,30038,92,0.12545739081704685,
,30038,92,,0.1079570701077992
0.12404371375591901,30049,93,,
0.10876285702751258,30099,93,,
0.11474131948721167,30149,93,,
0.10492695204374569,30199,93,,
0.11208763102012693,30249,93,,
0.10849956281968004,30299,93,,
0.10261750495834532,30349,93,,
,30361,93,0.12523024085451773,
,30361,93,,0.10782328736999736
0.10027368154013411,30399,94,,
0.11667828741253494,30449,94,,
0.10632614823037036,30499,94,,
0.12234599709067706,30549,94,,
0.09364408833122506,30599,94,,
0.09421898415862308,30649,94,,
,30684,94,0.12418150480143647,
,30684,94,,0.10569944297008142
0.11879768409871268,30699,95,,
0.10153734037060053,30749,95,,
0.11734339231558988,30799,95,,
0.10241859688580801,30849,95,,
0.10815807343558767,30899,95,,
0.09922702420864339,30949,95,,
0.11374993502337213,30999,95,,
,31007,95,0.12408711341034671,
,31007,95,,0.10578623886222441
0.11594264867853596,31049,96,,
0.10389602317999999,31099,96,,
0.09732233458179307,31149,96,,
0.10195526807693607,31199,96,,
0.11319307219839146,31249,96,,
0.10524780801251633,31299,96,,
,31330,96,0.12424702547475837,
,31330,96,,0.1056131133670678
0.10392353503196308,31349,97,,
0.11288017079528388,31399,97,,
0.1086848146178528,31449,97,,
0.10812786137445217,31499,97,,
0.10646711705903152,31549,97,,
0.09771383251316512,31599,97,,
0.0998219117308076,31649,97,,
,31653,97,0.12412499426329789,
,31653,97,,0.10552677910550178
0.09973604057316936,31699,98,,
0.10814050879841769,31749,98,,
0.12140329349758334,31799,98,,
0.10289455962483941,31849,98,,
0.1062722634315238,31899,98,,
0.0994660274613331,31949,98,,
,31976,98,0.12432094856395662,
,31976,98,,0.10536089379555183
0.0984570132767215,31999,99,,
0.09998579629340854,32049,99,,
0.09846913986419625,32099,99,,
0.10393748379134599,32149,99,,
0.10565845823423439,32199,99,,
0.09910816793546634,32249,99,,
0.10449585213450223,32299,99,,
,32299,99,0.1241028660506375,
,32299,99,,0.10536463680077016
0.09720907168187752,32349,100,,
0.09544874135438483,32399,100,,
0.10373530996726206,32449,100,,
0.10604856580677358,32499,100,,
0.1102331525394165,32549,100,,
0.09321134138134975,32599,100,,
,32622,100,0.12427756539330302,
,32622,100,,0.1054243415719046
0.10929393971361763,32649,101,,
0.10816784329422535,32699,101,,
0.10840496129866646,32749,101,,
0.10043837441383754,32799,101,,
0.09963748344072744,32849,101,,
0.0941463149167093,32899,101,,
,32945,101,0.1242595067205698,
,32945,101,,0.10519914820314993
0.10836427230897497,32949,102,,
0.10247360397263931,32999,102,,
0.1007640335899798,33049,102,,
0.10492880932585812,33099,102,,
0.10784728030549107,33149,102,,
0.10626938869972946,33199,102,,
0.10934026355771147,33249,102,,
,33268,102,0.12436400091917638,
,33268,102,,0.10531726966876284
0.09925186412159728,33299,103,,
0.10714630370958986,33349,103,,
0.09533755550504389,33399,103,,
