val_loss,epoch,step,loss_epoch,loss_step
,54,1319,665.0552978515625,
746.0615234375,55,1343,,
,55,1343,683.0321044921875,
,56,1349,,669.3171997070312
743.25634765625,56,1367,,
,56,1367,688.1195678710938,
750.4684448242188,57,1391,,
,57,1391,676.037109375,
,58,1399,,696.8682861328125
760.2618408203125,58,1415,,
,58,1415,667.9561157226562,
746.974609375,59,1439,,
,59,1439,671.8577270507812,
,60,1449,,689.183837890625
761.815185546875,60,1463,,
,60,1463,681.7366333007812,
750.2862548828125,61,1487,,
,61,1487,673.463134765625,
,62,1499,,656.5599365234375
760.473388671875,62,1511,,
,62,1511,672.5479125976562,
754.4683227539062,63,1535,,
,63,1535,671.375244140625,
,64,1549,,643.6019287109375
756.5677490234375,64,1559,,
,64,1559,673.0280151367188,
750.2493896484375,65,1583,,
,65,1583,671.4013061523438,
,66,1599,,654.0055541992188
747.7028198242188,66,1607,,
,66,1607,665.2362060546875,
743.2689819335938,67,1631,,
,67,1631,658.8436889648438,
,68,1649,,660.2139282226562
743.7556762695312,68,1655,,
,68,1655,658.067138671875,
753.686767578125,69,1679,,
,69,1679,663.5087890625,
,70,1699,,703.4067993164062
755.1803588867188,70,1703,,
,70,1703,660.81884765625,
752.5971069335938,71,1727,,
,71,1727,662.1353149414062,
,72,1749,,624.0238037109375
735.7679443359375,72,1751,,
,72,1751,644.3645629882812,
749.179931640625,73,1775,,
,73,1775,648.16552734375,
,74,1799,,277.8098449707031
743.5501708984375,74,1799,,
,74,1799,637.3126831054688,
733.364501953125,75,1823,,
,75,1823,642.800048828125,
751.5474853515625,76,1847,,
,76,1847,646.17138671875,
,77,1849,,665.4771728515625
729.0859375,77,1871,,
,77,1871,657.4476928710938,
751.3959350585938,78,1895,,
,78,1895,659.3470458984375,
,79,1899,,677.4699096679688
757.6317749023438,79,1919,,
,79,1919,657.8304443359375,
745.3419189453125,80,1943,,
,80,1943,642.1460571289062,
,81,1949,,638.69677734375
745.7172241210938,81,1967,,
,81,1967,654.0228881835938,
737.1712646484375,82,1991,,
,82,1991,646.2315063476562,
,83,1999,,610.1411743164062
742.5875244140625,83,2015,,
,83,2015,633.356689453125,
746.4883422851562,84,2039,,
,84,2039,637.5330200195312,
,85,2049,,651.8637084960938
748.5999755859375,85,2063,,
,85,2063,634.41748046875,
741.871337890625,86,2087,,
,86,2087,639.5375366210938,
,87,2099,,721.8805541992188
741.5321044921875,87,2111,,
,87,2111,642.4005126953125,
736.4208984375,88,2135,,
,88,2135,643.2557373046875,
,89,2149,,638.2505493164062
732.6283569335938,89,2159,,
,89,2159,630.7989501953125,
732.7290649414062,90,2183,,
,90,2183,637.321533203125,
,91,2199,,634.1844482421875
745.1485595703125,91,2207,,
,91,2207,639.1250610351562,
742.8469848632812,92,2231,,
,92,2231,627.9874267578125,
,93,2249,,613.2933349609375
733.2671508789062,93,2255,,
,93,2255,631.5051879882812,
746.0454711914062,94,2279,,
,94,2279,625.8467407226562,
,95,2299,,673.38671875
745.3253173828125,95,2303,,
,95,2303,637.0607299804688,
745.5490112304688,96,2327,,
,96,2327,641.6659545898438,
,97,2349,,652.3220825195312
738.8057250976562,97,2351,,
,97,2351,623.7462158203125,
744.3516845703125,98,2375,,
,98,2375,619.818359375,
,99,2399,,293.14617919921875
746.9022216796875,99,2399,,
,99,2399,623.472412109375,
731.4425659179688,100,2423,,
,100,2423,623.0866088867188,
737.023681640625,101,2447,,
,101,2447,627.8005981445312,
,102,2449,,607.627197265625
736.895751953125,102,2471,,
,102,2471,618.2943115234375,
746.6318969726562,103,2495,,
,103,2495,616.4722290039062,
,104,2499,,665.4139404296875
719.2761840820312,104,2519,,
,104,2519,618.9783935546875,
727.879150390625,105,2543,,
,105,2543,610.4951782226562,
,106,2549,,602.1124877929688
724.2658081054688,106,2567,,
,106,2567,604.672607421875,
716.8001708984375,107,2591,,
,107,2591,599.2262573242188,
,108,2599,,593.7902221679688
730.4591064453125,108,2615,,
,108,2615,598.703857421875,
729.5730590820312,109,2639,,
,109,2639,598.782958984375,
,110,2649,,644.44384765625
729.4715576171875,110,2663,,
,110,2663,603.578857421875,
721.5372314453125,111,2687,,
,111,2687,602.9318237304688,
,112,2699,,566.8943481445312
725.320068359375,112,2711,,
,112,2711,588.8280639648438,
730.4395141601562,113,2735,,
,113,2735,592.9837646484375,
,114,2749,,579.1261596679688
726.2142333984375,114,2759,,
,114,2759,584.9271850585938,
730.0084228515625,115,2783,,
,115,2783,595.4148559570312,
,116,2799,,613.8682250976562
715.0225830078125,116,2807,,
,116,2807,589.2852783203125,
717.5474853515625,117,2831,,
,117,2831,593.8344116210938,
,118,2849,,553.1165161132812
730.5164184570312,118,2855,,
,118,2855,582.4163208007812,
723.68505859375,119,2879,,
,119,2879,596.1546630859375,
,120,2899,,605.1993408203125
721.6094360351562,120,2903,,
,120,2903,587.2139282226562,
720.1685180664062,121,2927,,
,121,2927,584.5963134765625,
,122,2949,,586.186767578125
721.3065795898438,122,2951,,
,122,2951,586.8158569335938,
716.9473266601562,123,2975,,
,123,2975,584.537109375,
,124,2999,,244.88479614257812
718.188720703125,124,2999,,
,124,2999,584.051025390625,
722.4078979492188,125,3023,,
,125,3023,583.295166015625,
728.4461669921875,126,3047,,
,126,3047,583.647216796875,
,127,3049,,620.3010864257812
722.9940795898438,127,3071,,
,127,3071,585.2655639648438,
716.0814819335938,128,3095,,
,128,3095,581.8606567382812,
,129,3099,,588.9564819335938
718.6416015625,129,3119,,
,129,3119,594.1742553710938,
717.034912109375,130,3143,,
,130,3143,588.663330078125,
,131,3149,,606.451416015625
722.45556640625,131,3167,,
,131,3167,586.0445556640625,
723.9149780273438,132,3191,,
,132,3191,596.3084716796875,
,133,3199,,589.8630981445312
724.8319702148438,133,3215,,
,133,3215,582.1865844726562,
731.5054931640625,134,3239,,
,134,3239,581.0755004882812,
,135,3249,,548.239501953125
730.5888061523438,135,3263,,
,135,3263,577.1044311523438,
717.8239135742188,136,3287,,
,136,3287,577.0990600585938,
,137,3299,,530.0637817382812
720.66357421875,137,3311,,
,137,3311,587.7176513671875,
728.7203369140625,138,3335,,
,138,3335,583.0306396484375,
,139,3349,,638.4202270507812
722.8496704101562,139,3359,,
,139,3359,581.9048461914062,
730.89111328125,140,3383,,
,140,3383,575.92529296875,
,141,3399,,609.4343872070312
717.4345703125,141,3407,,
,141,3407,575.3240966796875,
727.3453979492188,142,3431,,
,142,3431,580.0289306640625,
,143,3449,,575.4515991210938
730.4794311523438,143,3455,,
,143,3455,576.6964111328125,
712.7619018554688,144,3479,,
,144,3479,572.4703979492188,
,145,3499,,574.783447265625
727.216064453125,145,3503,,
,145,3503,576.2609252929688,
718.252685546875,146,3527,,
,146,3527,583.5536499023438,
,147,3549,,595.0958862304688
731.6654052734375,147,3551,,
,147,3551,572.877685546875,
715.5281372070312,148,3575,,
,148,3575,574.3759765625,
,149,3599,,233.76023864746094
721.2503051757812,149,3599,,
,149,3599,570.0283813476562,
729.5723876953125,150,3623,,
,150,3623,572.3572387695312,
723.3326416015625,151,3647,,
,151,3647,577.8818359375,
,152,3649,,583.0997314453125
726.7914428710938,152,3671,,
,152,3671,574.6292114257812,
728.5411376953125,153,3695,,
,153,3695,574.5608520507812,
,154,3699,,558.5314331054688
721.510986328125,154,3719,,
,154,3719,572.0145263671875,
717.149169921875,155,3743,,
,155,3743,583.5195922851562,
,156,3749,,583.3902587890625
730.8069458007812,156,3767,,
,156,3767,574.394287109375,
727.8822631835938,157,3791,,
,157,3791,575.278564453125,
,158,3799,,563.8114013671875
728.135009765625,158,3815,,
,158,3815,569.2257080078125,
723.7462768554688,159,3839,,
,159,3839,572.6178588867188,
,160,3849,,598.2840576171875
723.3989868164062,160,3863,,
,160,3863,570.2531127929688,
723.478515625,161,3887,,
,161,3887,576.0677490234375,
,162,3899,,590.6990966796875
723.7036743164062,162,3911,,
,162,3911,571.8463134765625,
729.0531616210938,163,3935,,
,163,3935,576.5306396484375,
,164,3949,,539.9243774414062
716.4647216796875,164,3959,,
,164,3959,570.8978881835938,
720.981689453125,165,3983,,
,165,3983,576.3477783203125,
,166,3999,,594.492431640625
716.6238403320312,166,4007,,
,166,4007,578.9136962890625,
725.811767578125,167,4031,,
,167,4031,580.9974365234375,
,168,4049,,578.366943359375
729.132080078125,168,4055,,
,168,4055,577.511474609375,
730.2244262695312,169,4079,,
,169,4079,578.6996459960938,
,170,4099,,582.3191528320312
716.6781616210938,170,4103,,
,170,4103,577.15380859375,
726.278076171875,171,4127,,
,171,4127,577.7109375,
,172,4149,,549.2523193359375
723.9899291992188,172,4151,,
,172,4151,572.6589965820312,
725.1881713867188,173,4175,,
,173,4175,576.0733642578125,
,174,4199,,237.3670196533203
711.3515625,174,4199,,
,174,4199,571.1248168945312,
722.90576171875,175,4223,,
,175,4223,567.9401245117188,
726.0983276367188,176,4247,,
,176,4247,578.978515625,
,177,4249,,561.2207641601562
720.03857421875,177,4271,,
,177,4271,572.6041870117188,
727.0223999023438,178,4295,,
,178,4295,570.4853515625,
,179,4299,,556.0997314453125
723.9605712890625,179,4319,,
,179,4319,575.0635375976562,
724.9935302734375,180,4343,,
,180,4343,579.966064453125,
,181,4349,,588.9591674804688
727.9674072265625,181,4367,,
,181,4367,581.6249389648438,
719.0382690429688,182,4391,,
,182,4391,575.8464965820312,
,183,4399,,547.2994384765625
718.6592407226562,183,4415,,
,183,4415,575.4815673828125,
725.1986083984375,184,4439,,
,184,4439,581.0036010742188,
,185,4449,,555.521728515625
733.1299438476562,185,4463,,
,185,4463,572.5789184570312,
725.57373046875,186,4487,,
,186,4487,579.2102661132812,
,187,4499,,550.4073486328125
722.457275390625,187,4511,,
,187,4511,572.8101806640625,
719.4916381835938,188,4535,,
,188,4535,572.3878784179688,
,189,4549,,579.3279418945312
725.1240234375,189,4559,,
,189,4559,576.3231201171875,
725.2279052734375,190,4583,,
,190,4583,579.1954345703125,
,191,4599,,578.2301025390625
726.7500610351562,191,4607,,
,191,4607,576.9983520507812,
729.7698364257812,192,4631,,
,192,4631,581.917724609375,
,193,4649,,573.6573486328125
723.9160766601562,193,4655,,
,193,4655,584.8604736328125,
720.5729370117188,194,4679,,
,194,4679,574.593505859375,
,195,4699,,597.9555053710938
728.7885131835938,195,4703,,
,195,4703,575.3036499023438,
721.9772338867188,196,4727,,
,196,4727,569.7626953125,
,197,4749,,604.3623046875
726.3446044921875,197,4751,,
,197,4751,574.2352294921875,
722.5626831054688,198,4775,,
,198,4775,576.9337768554688,
,199,4799,,258.9566650390625
722.2347412109375,199,4799,,
,199,4799,576.4596557617188,
731.9457397460938,200,4823,,
,200,4823,575.07861328125,
720.3040771484375,201,4847,,
,201,4847,572.7615356445312,
,202,4849,,622.7422485351562
723.780029296875,202,4871,,
,202,4871,582.3218994140625,
726.3627319335938,203,4895,,
,203,4895,570.34521484375,
,204,4899,,603.8617553710938
723.710693359375,204,4919,,
,204,4919,565.992431640625,
727.6126098632812,205,4943,,
,205,4943,569.6138916015625,
,206,4949,,584.9764404296875
733.9550170898438,206,4967,,
,206,4967,579.02197265625,
717.6270141601562,207,4991,,
,207,4991,568.2605590820312,
,208,4999,,579.2620849609375
706.8258056640625,208,5015,,
,208,5015,575.5783081054688,
717.29736328125,209,5039,,
,209,5039,579.033203125,
,210,5049,,559.4700317382812
727.4662475585938,210,5063,,
,210,5063,577.4703979492188,
726.6845092773438,211,5087,,
,211,5087,572.375732421875,
,212,5099,,556.9332275390625
711.094482421875,212,5111,,
,212,5111,582.3409423828125,
725.2642211914062,213,5135,,
,213,5135,577.0562744140625,
,214,5149,,625.5578002929688
716.99267578125,214,5159,,
,214,5159,584.6124877929688,
729.6530151367188,215,5183,,
,215,5183,577.949951171875,
,216,5199,,553.074462890625
727.9943237304688,216,5207,,
,216,5207,577.0733642578125,
723.3727416992188,217,5231,,
,217,5231,579.3729858398438,
,218,5249,,557.8499145507812
730.7578125,218,5255,,
,218,5255,573.9508056640625,
723.9596557617188,219,5279,,
,219,5279,570.7440185546875,
,220,5299,,589.8512573242188
721.0696411132812,220,5303,,
,220,5303,574.2575073242188,
719.8165893554688,221,5327,,
,221,5327,567.4298095703125,
,222,5349,,548.3294067382812
719.8002319335938,222,5351,,
,222,5351,578.2034301757812,
722.7255859375,223,5375,,
,223,5375,583.346435546875,
,224,5399,,267.8739013671875
731.4803466796875,224,5399,,
,224,5399,570.6829223632812,
726.5403442382812,225,5423,,
,225,5423,566.104248046875,
713.320556640625,226,5447,,
,226,5447,572.9217529296875,
,227,5449,,599.6044921875
724.9950561523438,227,5471,,
,227,5471,574.40185546875,
719.5946655273438,228,5495,,
,228,5495,581.3497314453125,
,229,5499,,570.18701171875
719.0280151367188,229,5519,,
,229,5519,569.2797241210938,
722.642578125,230,5543,,
,230,5543,570.4383544921875,
,231,5549,,576.9422607421875
728.7965087890625,231,5567,,
,231,5567,567.0595703125,
716.254638671875,232,5591,,
,232,5591,578.4217529296875,
,233,5599,,615.6585083007812
722.7796020507812,233,5615,,
,233,5615,577.6070556640625,
726.5192260742188,234,5639,,
,234,5639,577.365478515625,
,235,5649,,592.5255126953125
729.20068359375,235,5663,,
,235,5663,570.3451538085938,
721.0332641601562,236,5687,,
,236,5687,576.440185546875,
,237,5699,,564.6021728515625
724.0055541992188,237,5711,,
,237,5711,574.5328979492188,
722.7556762695312,238,5735,,
,238,5735,578.5882568359375,
,239,5749,,586.1670532226562
723.9899291992188,239,5759,,
,239,5759,567.5783081054688,
726.0148315429688,240,5783,,
,240,5783,576.195556640625,
,241,5799,,568.34912109375
728.3477783203125,241,5807,,
,241,5807,574.6182250976562,
725.3146362304688,242,5831,,
,242,5831,583.9388427734375,
,243,5849,,628.4423217773438
724.5835571289062,243,5855,,
,243,5855,583.248779296875,
711.89599609375,244,5879,,
,244,5879,570.2951049804688,
,245,5899,,576.15966796875
722.676513671875,245,5903,,
,245,5903,575.504150390625,
718.909912109375,246,5927,,
,246,5927,575.1398315429688,
,247,5949,,559.4678955078125
717.8383178710938,247,5951,,
,247,5951,580.054931640625,
724.6896362304688,248,5975,,
,248,5975,580.537109375,
,249,5999,,227.82847595214844
720.4651489257812,249,5999,,
,249,5999,579.9808349609375,
717.1400756835938,250,6023,,
,250,6023,576.1470336914062,
726.4397583007812,251,6047,,
,251,6047,577.132568359375,
,252,6049,,565.666259765625
722.7421875,252,6071,,
,252,6071,567.7976684570312,
717.67041015625,253,6095,,
,253,6095,580.3287353515625,
,254,6099,,589.0408935546875
720.701171875,254,6119,,
,254,6119,569.9331665039062,
726.2761840820312,255,6143,,
,255,6143,574.9395751953125,
,256,6149,,588.5902099609375
723.3544921875,256,6167,,
,256,6167,574.7695922851562,
724.0219116210938,257,6191,,
,257,6191,576.6640625,
,258,6199,,607.3224487304688
713.9254760742188,258,6215,,
,258,6215,572.179931640625,
730.5994262695312,259,6239,,
,259,6239,585.9629516601562,
