loss_step,epoch,step,val_loss,loss_epoch
0.14394759064644802,8,2599,,
0.15121463578271724,8,2649,,
0.13989728043527805,8,2699,,
0.13833448001090984,8,2749,,
0.1462717842590722,8,2799,,
0.1445282144883251,8,2849,,
0.14419831151934973,8,2899,,
,8,2906,0.13920699775035372,
,8,2906,,0.14069137603402807
0.12944310070800766,9,2949,,
0.1333010380872667,9,2999,,
0.13024649790394152,9,3049,,
0.14011821052488255,9,3099,,
0.13479112112396446,9,3149,,
0.1364039645698926,9,3199,,
,9,3229,0.1377476889233685,
,9,3229,,0.13930376505078965
0.14575887291965806,10,3249,,
0.13754275638117341,10,3299,,
0.1478983986168395,10,3349,,
0.13830437010042987,10,3399,,
0.1335678655425288,10,3449,,
0.14326582696709125,10,3499,,
0.14628114850590318,10,3549,,
,10,3552,0.1365098450558137,
,10,3552,,0.13804609537918558
0.14382333453119658,11,3599,,
0.13799984629505088,11,3649,,
0.12826856945816523,11,3699,,
0.1351914272332348,11,3749,,
0.12885852717190774,11,3799,,
0.13349420226582884,11,3849,,
,11,3875,0.13600349277919319,
,11,3875,,0.13686714603373235
0.12690992032826562,12,3899,,
0.14111975373703778,12,3949,,
0.1451102615952043,12,3999,,
0.1423338584518259,12,4049,,
0.13455342821029406,12,4099,,
0.14088297980167158,12,4149,,
,12,4198,0.13543703578567076,
,12,4198,,0.13581151659934146
0.1330983168543377,13,4199,,
0.12774258515433404,13,4249,,
0.1323974267536123,13,4299,,
0.1322681249081141,13,4349,,
0.13387526066687844,13,4399,,
0.13819082353773382,13,4449,,
0.1309017229242898,13,4499,,
,13,4521,0.1342860953085734,
,13,4521,,0.13491594952432936
0.12883870309199816,14,4549,,
0.12595392442096137,14,4599,,
0.1336987873141303,14,4649,,
0.12853769927159517,14,4699,,
0.13848666795835365,14,4749,,
0.13108784803719312,14,4799,,
,14,4844,0.13388896618387736,
,14,4844,,0.1341741804812458
0.12494212337748263,15,4849,,
0.1384293670924601,15,4899,,
0.13306011722263297,15,4949,,
0.1256532000822214,15,4999,,
0.12965629271766588,15,5049,,
0.14156300448065723,15,5099,,
0.1381301008861045,15,5149,,
,15,5167,0.1332333791910993,
,15,5167,,0.1330899399000447
0.1307795994470609,16,5199,,
0.13030921680660837,16,5249,,
0.13330715057015752,16,5299,,
0.12973339181982574,16,5349,,
0.14024379260499603,16,5399,,
0.13123754375867078,16,5449,,
,16,5490,0.13253766053275812,
,16,5490,,0.13245149076639134
0.12201750640775641,17,5499,,
0.13694673816376907,17,5549,,
0.11962140032541915,17,5599,,
0.13193403724035363,17,5649,,
0.14082350022089685,17,5699,,
0.1355533295691096,17,5749,,
0.1287284025731087,17,5799,,
,17,5813,0.13238902547900788,
,17,5813,,0.131762823958238
0.12519050935710943,18,5849,,
0.1256809407995103,18,5899,,
0.14055451442688424,18,5949,,
0.1427899063645183,18,5999,,
0.132104093727712,18,6049,,
0.1317378900456146,18,6099,,
,18,6136,0.13185680736209499,
,18,6136,,0.13105825776186025
0.13427088157214725,19,6149,,
0.12692676760838825,19,6199,,
0.12228851611776632,19,6249,,
0.1347194302947105,19,6299,,
0.1371263663687214,19,6349,,
0.13742368803692104,19,6399,,
0.1335520183314443,19,6449,,
,19,6459,0.1313275652904666,
,19,6459,,0.1303654126464106
0.1292327386768151,20,6499,,
0.14681536145458668,20,6549,,
0.13162775073163985,20,6599,,
0.11961065102903842,20,6649,,
0.12799353395333918,20,6699,,
0.12785297172697296,20,6749,,
,20,6782,0.13100745595757196,
,20,6782,,0.12973281972917836
0.11663768187958166,21,6799,,
0.13010091460383813,21,6849,,
0.12353308126724617,21,6899,,
0.11986823226636042,21,6949,,
0.13118124656270208,21,6999,,
0.1411233245297994,21,7049,,
0.12801787234644754,21,7099,,
,21,7105,0.13245772807061484,
,21,7105,,0.12911003050101716
0.13869017977681963,22,7149,,
0.13723709280833532,22,7199,,
0.12741623324555118,22,7249,,
0.13533958291724293,22,7299,,
0.12707005601253732,22,7349,,
0.12935321417424264,22,7399,,
,22,7428,0.13089094086341707,
,22,7428,,0.12877955768541635
0.13018636867193453,23,7449,,
0.13331672248391938,23,7499,,
0.12095009633699025,23,7549,,
0.13142007150014448,23,7599,,
0.1352188399202944,23,7649,,
0.1264411459400699,23,7699,,
0.1325530409226885,23,7749,,
,23,7751,0.12990280155105557,
,23,7751,,0.1280525859313315
0.13115314502164271,24,7799,,
0.13739256756230522,24,7849,,
0.13422369064439188,24,7899,,
0.13296544560003593,24,7949,,
0.11865116958103804,24,7999,,
0.13645222821176348,24,8049,,
,24,8074,0.12967897820578092,
,24,8074,,0.1277184033824012
0.12329229985421689,25,8099,,
0.11521397179746493,25,8149,,
0.13633803143347578,25,8199,,
0.12534679420445058,25,8249,,
0.11485852785062069,25,8299,,
0.1361720815636271,25,8349,,
,25,8397,0.12943036397187907,
,25,8397,,0.12706497660024405
0.12289802630038593,26,8399,,
0.11680164397310235,26,8449,,
0.13194201319430704,26,8499,,
0.12312528031258026,26,8549,,
0.12338941842109699,26,8599,,
0.12213544611899352,26,8649,,
0.12150060898490667,26,8699,,
,26,8720,0.12956503619215004,
,26,8720,,0.12674595461459814
0.12348982506644213,27,8749,,
0.12442242054457242,27,8799,,
0.1249809626037764,27,8849,,
0.12574546449527707,27,8899,,
0.1191332605790969,27,8949,,
0.1181165852303042,27,8999,,
,27,9043,0.12867088808807353,
,27,9043,,0.1260045283255604
0.12661032068472472,28,9049,,
0.12291769541375422,28,9099,,
0.13339722814580077,28,9149,,
0.12142184305485772,28,9199,,
0.13166594597953557,28,9249,,
0.13162116248867345,28,9299,,
0.11764025323727395,28,9349,,
,28,9366,0.12919324549910638,
,28,9366,,0.12571936490435132
0.1356406615689402,29,9399,,
0.13199846684823788,29,9449,,
0.12557621774135647,29,9499,,
0.12343421418668146,29,9549,,
0.1321970783283864,29,9599,,
0.12295150050746972,29,9649,,
,29,9689,0.12901843853218498,
,29,9689,,0.12537410865338502
0.12614131371731716,30,9699,,
0.12696082418011612,30,9749,,
0.13299394524975283,30,9799,,
0.11984517114715748,30,9849,,
0.12412151572626763,30,9899,,
0.12083890601386511,30,9949,,
0.12485686072173391,30,9999,,
,30,10012,0.12787060330794617,
,30,10012,,0.1250957050943615
0.12721613014798372,31,10049,,
0.12789668264279336,31,10099,,
0.12924189413529757,31,10149,,
0.13830146169468518,31,10199,,
0.12821358900208948,31,10249,,
0.11876127247972812,31,10299,,
,31,10335,0.1279557277640293,
,31,10335,,0.12453692906975544
0.127370368880301,32,10349,,
0.12633561840545876,32,10399,,
0.11101348996273068,32,10449,,
0.11828408329834748,32,10499,,
0.12781794503795266,32,10549,,
0.12895034274936154,32,10599,,
0.12717137237817713,32,10649,,
,32,10658,0.12893017994011052,
,32,10658,,0.1241420157821215
0.12824567680044432,33,10699,,
0.11999304287446162,33,10749,,
0.12542479759171507,33,10799,,
0.1230247120228182,33,10849,,
0.11771187746134269,33,10899,,
0.12518572667795108,33,10949,,
,33,10981,0.12916548561965954,
,33,10981,,0.12379641696415948
0.12565515312362688,34,10999,,
0.12169712755421663,34,11049,,
0.12634456915526687,34,11099,,
0.12568048944508864,34,11149,,
0.13390295838497412,34,11199,,
0.12150974148011097,34,11249,,
0.12364227249157814,34,11299,,
,34,11304,0.12739946235971156,
,34,11304,,0.12338651679061102
0.1149219748072162,35,11349,,
0.1269004835499967,35,11399,,
0.1214049643367564,35,11449,,
0.1249114803523361,35,11499,,
0.11945482899287158,35,11549,,
0.12399976695463552,35,11599,,
,35,11627,0.12966350893085946,
,35,11627,,0.12335928271410443
0.13381468973189584,36,11649,,
0.11336293976106138,36,11699,,
0.13103348992387065,36,11749,,
0.1260345491797107,36,11799,,
0.12646974069968195,36,11849,,
0.13582288207377224,36,11899,,
0.12267058489697678,36,11949,,
,36,11950,0.127510691941496,
,36,11950,,0.12262594767350364
0.13313081001576374,37,11999,,
0.13121582599712753,37,12049,,
0.12760321839838257,37,12099,,
0.11744722131013066,37,12149,,
0.12984329282022872,37,12199,,
0.12183584735284977,37,12249,,
,37,12273,0.12690144574442805,
,37,12273,,0.12248697398033352
0.1335140906415207,38,12299,,
0.11876058652626585,38,12349,,
0.12065810302312445,38,12399,,
0.12196332866309673,38,12449,,
0.12528888840318833,38,12499,,
0.12249489638275893,38,12549,,
,38,12596,0.12669846908371749,
,38,12596,,0.12205160390856781
0.12760638815122335,39,12599,,
0.11770462190076683,39,12649,,
0.11305299471448071,39,12699,,
0.11461236074945781,39,12749,,
0.11565876209414716,39,12799,,
0.12267094775762732,39,12849,,
0.13349521076701837,39,12899,,
,39,12919,0.12684186292748792,
,39,12919,,0.12172036239441937
0.12461783331738521,40,12949,,
0.11440616770813841,40,12999,,
0.12259283534667714,40,13049,,
0.11421604641228149,40,13099,,
0.1259468283241235,40,13149,,
0.12855633213259274,40,13199,,
,40,13242,0.12716410688740568,
,40,13242,,0.12150381646362989
0.13334802909272564,41,13249,,
0.11895506031197589,41,13299,,
0.11726650883686915,41,13349,,
0.1234398566653253,41,13399,,
0.13229431770330569,41,13449,,
0.12481303863986648,41,13499,,
0.13307785344454764,41,13549,,
,41,13565,0.12620948544042404,
,41,13565,,0.12105524531189056
0.12991676420934478,42,13599,,
0.12621998329497852,42,13649,,
0.12495075512245936,42,13699,,
0.12158502325661762,42,13749,,
0.11664448029380312,42,13799,,
0.1217450029848885,42,13849,,
,42,13888,0.12710121610020197,
,42,13888,,0.12074781708276812
0.1104864985304069,43,13899,,
0.11870581796936819,43,13949,,
0.12581292623648177,43,13999,,
0.11826130019610491,43,14049,,
0.10916501231231159,43,14099,,
0.11528973002923666,43,14149,,
0.12783663929158898,43,14199,,
,43,14211,0.12584233527396876,
,43,14211,,0.12038988927918169
0.11354552414525565,44,14249,,
0.12299746900921422,44,14299,,
0.13320243614074254,44,14349,,
0.12059145363749946,44,14399,,
0.1298783591761591,44,14449,,
0.11813653942825321,44,14499,,
,44,14534,0.1259750094797711,
,44,14534,,0.12022726360451365
0.12553809672132293,45,14549,,
0.11773867647654075,45,14599,,
0.11546892824427468,45,14649,,
0.12130648717605773,45,14699,,
0.11536947249493308,45,14749,,
0.12210262368582968,45,14799,,
0.1122639873673831,45,14849,,
,45,14857,0.1273511206575,
,45,14857,,0.11975822364748562
0.11622286899956943,46,14899,,
0.11782583270747328,46,14949,,
0.1165793832265058,46,14999,,
0.11278300709756735,46,15049,,
0.11243008574126466,46,15099,,
0.11289553491905148,46,15149,,
,46,15180,0.12589335069918728,
,46,15180,,0.11966871583520512
0.11688674468797766,47,15199,,
0.12067664447756596,47,15249,,
0.11981877172808897,47,15299,,
0.11766782776000169,47,15349,,
0.11525963573717672,47,15399,,
0.11933177496449751,47,15449,,
0.12117391070800734,47,15499,,
,47,15503,0.12562492511778567,
,47,15503,,0.11955104888523631
0.11554743724836876,48,15549,,
0.12184884625708167,48,15599,,
0.10295143999015177,48,15649,,
0.11195542846514042,48,15699,,
0.11531146238730929,48,15749,,
0.11339307292576739,48,15799,,
,48,15826,0.12596430399461014,
,48,15826,,0.1190253911568129
0.11857110432802735,49,15849,,
0.12256873943211996,49,15899,,
0.11995584732674199,49,15949,,
0.11166136934880165,49,15999,,
0.11385942523717738,49,16049,,
0.11806531922792676,49,16099,,
0.1209095789405614,49,16149,,
,49,16149,0.12544261433471088,
,49,16149,,0.1189451277430228
0.11454484717938834,50,16199,,
0.12151987470626907,50,16249,,
0.11773912969284714,50,16299,,
0.10887853920088368,50,16349,,
0.11299967099259627,50,16399,,
0.11987992642462315,50,16449,,
,50,16472,0.12509966447403875,
,50,16472,,0.11851753520883587
0.1113327550272792,51,16499,,
0.12249110511836776,51,16549,,
0.1133175790668209,51,16599,,
0.12092829498857911,51,16649,,
0.12108610240892693,51,16699,,
0.1253054884954014,51,16749,,
,51,16795,0.1255495681401008,
,51,16795,,0.11828315522547737
0.11961315974836566,52,16799,,
0.12247435393427819,52,16849,,
0.12379871032058476,52,16899,,
0.11473282794825504,52,16949,,
0.11677326589025869,52,16999,,
0.12370748540832574,52,17049,,
0.10993694830316128,52,17099,,
,52,17118,0.12512044616137327,
,52,17118,,0.1180211390802421
0.1201344931728725,53,17149,,
0.1153691485667208,53,17199,,
0.11853327427012658,53,17249,,
0.1224018703455487,53,17299,,
0.11733391268401355,53,17349,,
0.11252017779191052,53,17399,,
,53,17441,0.1255309999186923,
,53,17441,,0.11777015896432305
0.11433126476292704,54,17449,,
0.1269040098383331,54,17499,,
0.11281491877651995,54,17549,,
0.1177655216972803,54,17599,,
0.11316014867089214,54,17649,,
0.11724586543690257,54,17699,,
0.1219688716907174,54,17749,,
,54,17764,0.12541608220359932,
,54,17764,,0.1175330695112228
0.12063785994377224,55,17799,,
0.11719095012911837,55,17849,,
0.10390485830312202,55,17899,,
0.1127696310720869,55,17949,,
0.11698835310776509,55,17999,,
0.10770102416253441,55,18049,,
,55,18087,0.1250391734201828,
,55,18087,,0.1173420557266088
0.11195853935916789,56,18099,,
0.12499980220269402,56,18149,,
0.12263578309480122,56,18199,,
0.11541276474395415,56,18249,,
0.11845288287550759,56,18299,,
0.12804382678114606,56,18349,,
0.12311556343485576,56,18399,,
,56,18410,0.12779225686203316,
,56,18410,,0.11701232910136022
0.11042243803254798,57,18449,,
0.11996900583429772,57,18499,,
0.11683610999096,57,18549,,
0.11712661123222623,57,18599,,
0.11460287981626674,57,18649,,
0.11978763608156551,57,18699,,
,57,18733,0.12436387605729826,
,57,18733,,0.1168504440536708
0.11262596594554036,58,18749,,
0.11547288234865746,58,18799,,
0.11831316086503518,58,18849,,
0.12393666412840727,58,18899,,
0.12155555230490638,58,18949,,
0.10531428871602479,58,18999,,
0.1168929446309309,58,19049,,
,58,19056,0.1253862207734683,
,58,19056,,0.11649439379387111
0.1121934262666092,59,19099,,
0.11892580735853785,59,19149,,
0.1211624717605401,59,19199,,
0.10346069584869767,59,19249,,
0.11937495314942559,59,19299,,
0.11617725193163553,59,19349,,
,59,19379,0.12530132712190384,
,59,19379,,0.11620620596308388
0.10755054313637526,60,19399,,
0.11045853016299777,60,19449,,
0.11742502130883073,60,19499,,
0.10956399674897373,60,19549,,
0.12205236090807073,60,19599,,
0.1141295770627966,60,19649,,
0.12631839981607138,60,19699,,
,60,19702,0.12468137882513786,
,60,19702,,0.11605502925927498
0.1155395923031832,61,19749,,
0.11324872454836438,61,19799,,
0.11728492946538573,61,19849,,
0.12314086107893916,61,19899,,
0.11543846543143677,61,19949,,
0.11110715145201672,61,19999,,
,61,20025,0.1258245825402919,
,61,20025,,0.11573931626979506
0.11070376166175645,62,20049,,
0.10686889548311615,62,20099,,
0.11543175862406352,62,20149,,
0.11653565369923322,62,20199,,
0.12325285304140982,62,20249,,
0.12536050345457422,62,20299,,
,62,20348,0.12452596675422692,
,62,20348,,0.11571682683836715
0.11103649342506089,63,20349,,
0.12015398388283172,63,20399,,
0.12324719419469599,63,20449,,
0.11590734883111697,63,20499,,
0.11884892677635894,63,20549,,
0.11460312010659998,63,20599,,
0.12393936771778907,63,20649,,
,63,20671,0.12471023142966489,
,63,20671,,0.11549628830971538
0.1096682930006499,64,20699,,
0.12921074605335534,64,20749,,
0.10518656980301533,64,20799,,
0.12244071783792145,64,20849,,
0.10584441257912089,64,20899,,
0.11019033080241337,64,20949,,
,64,20994,0.1255831801154492,
,64,20994,,0.11515131349673836
0.11395954394173559,65,20999,,
0.1228837568786707,65,21049,,
0.11734137372701758,65,21099,,
0.12206467553943412,65,21149,,
0.10789726024252559,65,21199,,
0.10814185839497467,65,21249,,
0.11251499548262656,65,21299,,
,65,21317,0.12498501199585235,
,65,21317,,0.11510489804934575
0.11025303615228717,66,21349,,
0.11881904773302475,66,21399,,
0.11994033652554023,66,21449,,
0.1238175478001365,66,21499,,
0.10974872981113824,66,21549,,
0.1075947468441209,66,21599,,
,66,21640,0.12482012842493717,
,66,21640,,0.11475337595059554
0.11570021413852731,67,21649,,
0.11934683305969239,67,21699,,
0.11496130850809244,67,21749,,
0.11087597551225364,67,21799,,
0.10263176652208061,67,21849,,
0.11788316976096744,67,21899,,
0.11852623214972044,67,21949,,
,67,21963,0.1245686764445117,
,67,21963,,0.11472006554316871
0.1235969244281417,68,21999,,
0.11576728887796263,68,22049,,
0.11159122220499251,68,22099,,
0.11538045079688294,68,22149,,
0.11305463079555123,68,22199,,
0.11959986774511527,68,22249,,
,68,22286,0.12437401785828012,
,68,22286,,0.11440220869752718
0.11486345860442822,69,22299,,
0.11700855489466426,69,22349,,
0.11615398041939984,69,22399,,
0.11604226508374606,69,22449,,
0.09930313951414166,69,22499,,
0.12054053267590967,69,22549,,
0.11285220347844516,69,22599,,
,69,22609,0.12355824384254685,
,69,22609,,0.11293404124278077
0.1129871812014066,70,22649,,
0.11064364815421385,70,22699,,
0.11511464932178682,70,22749,,
0.1079538511417395,70,22799,,
0.10475152792200426,70,22849,,
0.11817893537361183,70,22899,,
,70,22932,0.12354854177573373,
,70,22932,,0.11304263430487721
0.11280576691939959,71,22949,,
0.1155660576712142,71,22999,,
0.12004942019947903,71,23049,,
0.12780845125826715,71,23099,,
0.12114023577518884,71,23149,,
0.11618850980476855,71,23199,,
0.10610096555252953,71,23249,,
,71,23255,0.12376271236497831,
,71,23255,,0.11283869880479903
0.10773430885498388,72,23299,,
0.11195852349417462,72,23349,,
0.11447502458450065,72,23399,,
0.11679635531740586,72,23449,,
0.10282782227364297,72,23499,,
0.10069423108481758,72,23549,,
,72,23578,0.12353046125892424,
,72,23578,,0.11277782081046693
0.10528960443814556,73,23599,,
0.12226378309148697,73,23649,,
0.10673659587114609,73,23699,,
0.11318914840783935,73,23749,,
0.10248255630759222,73,23799,,
0.11613623142772048,73,23849,,
0.1186607540538785,73,23899,,
,73,23901,0.12351287732572289,
,73,23901,,0.11274590346718184
0.10852697886346169,74,23949,,
0.11206397521483927,74,23999,,
0.0918373101135527,74,24049,,
0.11062773940313204,74,24099,,
0.11245791134426965,74,24149,,
0.11000043847109686,74,24199,,
,74,24224,0.1236128619233229,
,74,24224,,0.11276101167657603
0.10994831932188999,75,24249,,
0.10696115317720722,75,24299,,
0.10812458556126946,75,24349,,
0.11204714708309534,75,24399,,
0.11427104816660454,75,24449,,
0.11744222065282442,75,24499,,
,75,24547,0.12359021800299998,
,75,24547,,0.11264068522791404
0.11387253919221502,76,24549,,
0.11746648180389845,76,24599,,
0.10807034853407027,76,24649,,
0.11384609030565206,76,24699,,
0.1194011651758502,76,24749,,
0.12229802640304117,76,24799,,
0.10518149944067315,76,24849,,
,76,24870,0.12359663782783807,
,76,24870,,0.11241901319228303
0.11247081862195986,77,24899,,
0.12597466415329672,77,24949,,
0.11425723044733566,77,24999,,
0.10222954882873814,77,25049,,
0.11826019038015416,77,25099,,
0.11831076603994302,77,25149,,
,77,25193,0.12351686153546763,
,77,25193,,0.11238114224004227
0.10852932023368034,78,25199,,
0.11828563204723551,78,25249,,
0.11653186609378588,78,25299,,
0.10964162203935776,78,25349,,
0.11527259737594292,78,25399,,
0.10843635146804995,78,25449,,
0.1097965192179328,78,25499,,
,78,25516,0.12370331956292498,
,78,25516,,0.11247288542566412
0.11326071917957052,79,25549,,
0.11331293794827596,79,25599,,
0.11322442494134144,79,25649,,
0.1235490669059539,79,25699,,
0.11315623126832013,79,25749,,
0.11184568399962232,79,25799,,
,79,25839,0.12370115971455996,
,79,25839,,0.11245879540355806
0.09743001949956161,80,25849,,
0.1126829231489277,80,25899,,
0.10433490899504365,80,25949,,
0.11196694954996388,80,25999,,
0.11135414441215771,80,26049,,
0.11164217716987733,80,26099,,
0.11417441681560454,80,26149,,
,80,26162,0.12368005283358414,
,80,26162,,0.11235425958192354
0.10907666689137441,81,26199,,
0.10319432284312732,81,26249,,
0.11865558812748829,81,26299,,
0.11421128227210309,81,26349,,
0.11770195598682646,81,26399,,
0.11606569003686913,81,26449,,
,81,26485,0.12353297697104727,
,81,26485,,0.11227321711448039
0.10293778117257203,82,26499,,
0.10461541638625703,82,26549,,
0.11691436573699432,82,26599,,
0.10564006040988182,82,26649,,
0.11069237729385606,82,26699,,
0.09871763561317501,82,26749,,
0.10417706155771721,82,26799,,
,82,26808,0.12357911326579665,
,82,26808,,0.11230195160583271
0.10504868211429122,83,26849,,
0.11118430701298848,83,26899,,
0.12001164733638545,83,26949,,
0.11626621443677639,83,26999,,
0.11648461342786337,83,27049,,
0.1168980483926807,83,27099,,
,83,27131,0.12365271924353971,
,83,27131,,0.11222905865097882
0.11524049801044477,84,27149,,
0.11769220455292334,84,27199,,
0.12279948251895183,84,27249,,
0.12375940878199317,84,27299,,
0.11833010785884432,84,27349,,
0.10514399761157005,84,27399,,
0.11285510605928974,84,27449,,
,84,27454,0.12352907867621228,
,84,27454,,0.11228181750888544
0.11301590440160408,85,27499,,
0.10635851564215792,85,27549,,
0.11112045001335498,85,27599,,
0.1162404623191667,85,27649,,
0.10998531308789465,85,27699,,
0.11910721233171825,85,27749,,
,85,27777,0.12345792886207721,
,85,27777,,0.11189773873292021
0.11299416171550966,86,27799,,
0.10845726676253908,86,27849,,
0.10452549208769317,86,27899,,
0.112354911812718,86,27949,,
0.1117818855423042,86,27999,,
0.11742782923806623,86,28049,,
0.10783452026282624,86,28099,,
,86,28100,0.12344055285515132,
,86,28100,,0.11203678577306375
0.10280940541212953,87,28149,,
0.1159712572438904,87,28199,,
0.11526983460842542,87,28249,,
0.11419478198333423,87,28299,,
0.11727798994246647,87,28349,,
0.11294460929075686,87,28399,,
,87,28423,0.1234432654107662,
,87,28423,,0.11197538031733759
0.11501731843527992,88,28449,,
0.12287072288738803,88,28499,,
0.10835843960817977,88,28549,,
0.11361450071909973,88,28599,,
0.11376447050891267,88,28649,,
0.11770982823694846,88,28699,,
,88,28746,0.12346247501228236,
,88,28746,,0.11198910126703952
0.11019553234212097,89,28749,,
0.11854573200225066,89,28799,,
0.1113369526154442,89,28849,,
0.10268038167234851,89,28899,,
0.11135786233487405,89,28949,,
0.10327069807483447,89,28999,,
0.10916997385556237,89,29049,,
,89,29069,0.12344685944466939,
,89,29069,,0.11192245877942247
0.11186330391097055,90,29099,,
0.11118484649739607,90,29149,,
0.09893728083997824,90,29199,,
0.10362148763541218,90,29249,,
0.11124059484389259,90,29299,,
0.10644448203501837,90,29349,,
,90,29392,0.12345133304747108,
,90,29392,,0.11194488515861455
0.10925284633962239,91,29399,,
0.12185872906859939,91,29449,,
0.10616380286105583,91,29499,,
0.11610775987713658,91,29549,,
0.09697917989400796,91,29599,,
0.114678662457824,91,29649,,
0.11637225135564397,91,29699,,
,91,29715,0.12344353470527207,
,91,29715,,0.11201158461633819
0.10935614828882773,92,29749,,
0.11587744544976719,92,29799,,
0.11925230133576711,92,29849,,
0.11120700594816535,92,29899,,
0.1118049576009369,92,29949,,
0.10300692784556645,92,29999,,
,92,30038,0.12343999216650178,
,92,30038,,0.11202983782490228
0.12359169351840006,93,30049,,
0.11148609158038351,93,30099,,
0.11858230932179434,93,30149,,
0.10950664197286974,93,30199,,
0.11869852192061763,93,30249,,
0.11112421537313463,93,30299,,
0.10006349277585289,93,30349,,
,93,30361,0.1234454541312345,
,93,30361,,0.11189426552141912
0.10933475794923926,94,30399,,
0.1242136769074659,94,30449,,
0.10766327911300114,94,30499,,
0.13007690806260702,94,30549,,
0.10105470107708779,94,30599,,
0.1076064682597408,94,30649,,
,94,30684,0.12347130733415214,
,94,30684,,0.11198075383593387
0.12315030524922485,95,30699,,
0.10580926217807558,95,30749,,
0.1151905465008011,95,30799,,
0.10859340194468421,95,30849,,
0.1141187526589855,95,30899,,
0.10473716471530356,95,30949,,
0.12205850368751703,95,30999,,
,95,31007,0.12344100159885041,
,95,31007,,0.11192977624345374
0.12769247357632124,96,31049,,
0.11371673342358399,96,31099,,
0.10397151740868119,96,31149,,
0.10549294460246662,96,31199,,
0.11913139717416607,96,31249,,
0.11167248078884616,96,31299,,
,96,31330,0.12344419243948156,
,96,31330,,0.11196196932861519
0.11107953987794429,97,31349,,
0.11668660786885304,97,31399,,
0.11098318928159705,97,31449,,
0.1153875615127444,97,31499,,
0.11266586031565662,97,31549,,
0.10668051760494734,97,31599,,
0.11180477239569457,97,31649,,
,97,31653,0.12344683205798589,
,97,31653,,0.11187660164822041
0.10803582875592263,98,31699,,
0.11790888785102971,98,31749,,
0.13506132519475225,98,31799,,
0.10487424126454226,98,31849,,
0.11008282214953224,98,31899,,
0.11031017061502457,98,31949,,
,98,31976,0.12343945914553914,
,98,31976,,0.11183973844966501
0.10540142255356588,99,31999,,
0.10410233159245995,99,32049,,
0.10904000658362142,99,32099,,
0.10652013224804396,99,32149,,
0.11363526031930872,99,32199,,
0.10588512566332117,99,32249,,
0.11401083939012945,99,32299,,
,99,32299,0.12344079418168248,
,99,32299,,0.11178179060225049
0.10890664978032734,100,32349,,
0.10128783051306871,100,32399,,
0.11105704795980542,100,32449,,
0.1082780573554014,100,32499,,
0.11735235962695226,100,32549,,
0.10226252089217625,100,32599,,
,100,32622,0.12344003264135496,
,100,32622,,0.11184605950113671
0.11436984404301428,101,32649,,
0.1193279285425945,101,32699,,
0.11456532974550164,101,32749,,
0.10683108018450588,101,32799,,
0.10700578734679232,101,32849,,
0.10483349503276121,101,32899,,
,101,32945,0.12343986506562431,
,101,32945,,0.11189078005162317
0.11620708686111451,102,32949,,
0.11222349692651701,102,32999,,
0.10920851794479751,102,33049,,
0.11037813009343762,102,33099,,
0.11479601293633908,102,33149,,
0.11363991588462907,102,33199,,
0.11989910080828697,102,33249,,
,102,33268,0.12343898629889109,
,102,33268,,0.11183979874316156
0.10045290276342382,103,33299,,
0.11361790778925017,103,33349,,
0.10677123278011305,103,33399,,
